method,eta,fold_id,held_position,seed,stage,epoch,optimizer_step,group_position,group_loss,q_weight
groupdro,0.01,S3,P3,43,inner_selection,16,14,P1,0.09868329018354416,0.4725972589321915
groupdro,0.01,S3,P3,43,inner_selection,16,14,P2,0.10406387597322464,0.5274027410678085
groupdro,0.01,S3,P3,43,inner_selection,16,15,P1,0.09502704441547394,0.4725689520748607
groupdro,0.01,S3,P3,43,inner_selection,16,15,P2,0.10638393461704254,0.5274310479251392
groupdro,0.01,S3,P3,43,inner_selection,16,16,P1,0.08743105828762054,0.4725624259992785
groupdro,0.01,S3,P3,43,inner_selection,16,16,P2,0.0900493711233139,0.5274375740007214
groupdro,0.01,S3,P3,43,inner_selection,17,0,P1,0.11803581565618515,0.47261447634787
groupdro,0.01,S3,P3,43,inner_selection,17,0,P2,0.09715291112661362,0.52738552365213
groupdro,0.01,S3,P3,43,inner_selection,17,1,P1,0.11279860138893127,0.4726326253509005
groupdro,0.01,S3,P3,43,inner_selection,17,1,P2,0.10551717132329941,0.5273673746490996
groupdro,0.01,S3,P3,43,inner_selection,17,2,P1,0.10019753873348236,0.47258909543867195
groupdro,0.01,S3,P3,43,inner_selection,17,2,P2,0.11766190826892853,0.5274109045613281
groupdro,0.01,S3,P3,43,inner_selection,17,3,P1,0.07667061686515808,0.472543858015109
groupdro,0.01,S3,P3,43,inner_selection,17,3,P2,0.09482022374868393,0.527456141984891
groupdro,0.01,S3,P3,43,inner_selection,17,4,P1,0.09297806024551392,0.47253256642243074
groupdro,0.01,S3,P3,43,inner_selection,17,4,P2,0.09750836342573166,0.5274674335775692
groupdro,0.01,S3,P3,43,inner_selection,17,5,P1,0.08499063551425934,0.47251531238114564
groupdro,0.01,S3,P3,43,inner_selection,17,5,P2,0.09191315621137619,0.5274846876188545
groupdro,0.01,S3,P3,43,inner_selection,17,6,P1,0.09544376283884048,0.47248303952897075
groupdro,0.01,S3,P3,43,inner_selection,17,6,P2,0.10839207470417023,0.5275169604710294
groupdro,0.01,S3,P3,43,inner_selection,17,7,P1,0.08860225975513458,0.4724387655833516
groupdro,0.01,S3,P3,43,inner_selection,17,7,P2,0.10636572539806366,0.5275612344166485
groupdro,0.01,S3,P3,43,inner_selection,17,8,P1,0.08110649883747101,0.4723957629798649
groupdro,0.01,S3,P3,43,inner_selection,17,8,P2,0.09836004674434662,0.527604237020135
groupdro,0.01,S3,P3,43,inner_selection,17,9,P1,0.09838356077671051,0.4723981900003609
groupdro,0.01,S3,P3,43,inner_selection,17,9,P2,0.09740978479385376,0.5276018099996391
groupdro,0.01,S3,P3,43,inner_selection,17,10,P1,0.082373708486557,0.47236566369259114
groupdro,0.01,S3,P3,43,inner_selection,17,10,P2,0.09542404860258102,0.5276343363074089
groupdro,0.01,S3,P3,43,inner_selection,17,11,P1,0.09080776572227478,0.47235852717698384
groupdro,0.01,S3,P3,43,inner_selection,17,11,P2,0.09367112070322037,0.5276414728230162
groupdro,0.01,S3,P3,43,inner_selection,17,12,P1,0.07500939071178436,0.47235598155576336
groupdro,0.01,S3,P3,43,inner_selection,17,12,P2,0.07603076100349426,0.5276440184442366
groupdro,0.01,S3,P3,43,inner_selection,17,13,P1,0.09487198293209076,0.47237521883418215
groupdro,0.01,S3,P3,43,inner_selection,17,13,P2,0.08715349435806274,0.5276247811658178
groupdro,0.01,S3,P3,43,inner_selection,17,14,P1,0.08231425285339355,0.4723606255152565
groupdro,0.01,S3,P3,43,inner_selection,17,14,P2,0.08816946297883987,0.5276393744847435
groupdro,0.01,S3,P3,43,inner_selection,17,15,P1,0.07351037859916687,0.47233062203928383
groupdro,0.01,S3,P3,43,inner_selection,17,15,P2,0.08554859459400177,0.5276693779607162
groupdro,0.01,S3,P3,43,inner_selection,17,16,P1,0.08217617124319077,0.47233637428917274
groupdro,0.01,S3,P3,43,inner_selection,17,16,P2,0.07986820489168167,0.5276636257108273
groupdro,0.01,S3,P3,43,outer_refit,1,0,P1,2.2615203857421875,0.5000213503837456
groupdro,0.01,S3,P3,43,outer_refit,1,0,P2,2.2529802322387695,0.49997864961625443
groupdro,0.01,S3,P3,43,outer_refit,1,1,P1,2.0071370601654053,0.5000468805430947
groupdro,0.01,S3,P3,43,outer_refit,1,1,P2,1.9969249963760376,0.4999531194569054
groupdro,0.01,S3,P3,43,outer_refit,1,2,P1,2.082186222076416,0.5000404062866286
groupdro,0.01,S3,P3,43,outer_refit,1,2,P2,2.084775924682617,0.4999595937133714
groupdro,0.01,S3,P3,43,outer_refit,1,3,P1,2.0941128730773926,0.5000057938694952
groupdro,0.01,S3,P3,43,outer_refit,1,3,P2,2.1079578399658203,0.49999420613050477
groupdro,0.01,S3,P3,43,outer_refit,1,4,P1,2.0207338333129883,0.4999838533997592
groupdro,0.01,S3,P3,43,outer_refit,1,4,P2,2.029510021209717,0.5000161466002407
groupdro,0.01,S3,P3,43,outer_refit,1,5,P1,1.9652869701385498,0.4999947977066042
groupdro,0.01,S3,P3,43,outer_refit,1,5,P2,1.9609092473983765,0.5000052022933957
groupdro,0.01,S3,P3,43,outer_refit,1,6,P1,1.9258103370666504,0.49997707098724065
groupdro,0.01,S3,P3,43,outer_refit,1,6,P2,1.9329010248184204,0.5000229290127594
groupdro,0.01,S3,P3,43,outer_refit,1,7,P1,1.9399092197418213,0.4999612769485294
groupdro,0.01,S3,P3,43,outer_refit,1,7,P2,1.9462268352508545,0.5000387230514706
groupdro,0.01,S3,P3,43,outer_refit,1,8,P1,1.9694898128509521,0.4999548053742686
groupdro,0.01,S3,P3,43,outer_refit,1,8,P2,1.9720784425735474,0.5000451946257314
groupdro,0.01,S3,P3,43,outer_refit,1,9,P1,1.9739649295806885,0.49995484828961245
groupdro,0.01,S3,P3,43,outer_refit,1,9,P2,1.9739477634429932,0.5000451517103875
groupdro,0.01,S3,P3,43,outer_refit,1,10,P1,1.9587401151657104,0.4999574574829175
groupdro,0.01,S3,P3,43,outer_refit,1,10,P2,1.9576964378356934,0.5000425425170826
groupdro,0.01,S3,P3,43,outer_refit,1,11,P1,1.9184424877166748,0.49990615040174075
groupdro,0.01,S3,P3,43,outer_refit,1,11,P2,1.9389653205871582,0.5000938495982593
groupdro,0.01,S3,P3,43,outer_refit,1,12,P1,1.9079325199127197,0.49987933367725035
groupdro,0.01,S3,P3,43,outer_refit,1,12,P2,1.9186592102050781,0.5001206663227497
groupdro,0.01,S3,P3,43,outer_refit,1,13,P1,1.9088410139083862,0.4998820576093615
groupdro,0.01,S3,P3,43,outer_refit,1,13,P2,1.907751441001892,0.5001179423906384
groupdro,0.01,S3,P3,43,outer_refit,1,14,P1,1.9116920232772827,0.4998619896208527
groupdro,0.01,S3,P3,43,outer_refit,1,14,P2,1.9197192192077637,0.5001380103791473
groupdro,0.01,S3,P3,43,outer_refit,1,15,P1,1.9237295389175415,0.4998618561064586
groupdro,0.01,S3,P3,43,outer_refit,1,15,P2,1.9237829446792603,0.5001381438935415
groupdro,0.01,S3,P3,43,outer_refit,1,16,P1,1.9142102003097534,0.4998300379580158
groupdro,0.01,S3,P3,43,outer_refit,1,16,P2,1.926937460899353,0.5001699620419843
groupdro,0.01,S3,P3,43,outer_refit,1,17,P1,1.9131807088851929,0.4998023411734549
groupdro,0.01,S3,P3,43,outer_refit,1,17,P2,1.9242594242095947,0.5001976588265451
groupdro,0.01,S3,P3,43,outer_refit,1,18,P1,1.9053561687469482,0.4997897565488748
groupdro,0.01,S3,P3,43,outer_refit,1,18,P2,1.910390019416809,0.5002102434511252
groupdro,0.01,S3,P3,43,outer_refit,1,19,P1,1.8976956605911255,0.4997750401648682
groupdro,0.01,S3,P3,43,outer_refit,1,19,P2,1.903582215309143,0.5002249598351319
groupdro,0.01,S3,P3,43,outer_refit,1,20,P1,1.8845908641815186,0.4997394442794142
groupdro,0.01,S3,P3,43,outer_refit,1,20,P2,1.8988292217254639,0.5002605557205859
groupdro,0.01,S3,P3,43,outer_refit,1,21,P1,1.8796337842941284,0.49971374842671695
groupdro,0.01,S3,P3,43,outer_refit,1,21,P2,1.8899121284484863,0.5002862515732831
groupdro,0.01,S3,P3,43,outer_refit,1,22,P1,1.874561071395874,0.49970001164698064
groupdro,0.01,S3,P3,43,outer_refit,1,22,P2,1.8800557851791382,0.5002999883530194
groupdro,0.01,S3,P3,43,outer_refit,1,23,P1,1.8630315065383911,0.49962189651782396
groupdro,0.01,S3,P3,43,outer_refit,1,23,P2,1.894277572631836,0.500378103482176
groupdro,0.01,S3,P3,43,outer_refit,1,24,P1,1.8781249523162842,0.4996211100349868
groupdro,0.01,S3,P3,43,outer_refit,1,24,P2,1.8784395456314087,0.5003788899650131
groupdro,0.01,S3,P3,43,outer_refit,2,0,P1,1.8564168214797974,0.4995637963328741
groupdro,0.01,S3,P3,43,outer_refit,2,0,P2,1.8793423175811768,0.5004362036671258
groupdro,0.01,S3,P3,43,outer_refit,2,1,P1,1.836357831954956,0.4994566618554677
groupdro,0.01,S3,P3,43,outer_refit,2,1,P2,1.879211664199829,0.5005433381445322
groupdro,0.01,S3,P3,43,outer_refit,2,2,P1,1.853053092956543,0.4994414752064648
groupdro,0.01,S3,P3,43,outer_refit,2,2,P2,1.8591277599334717,0.5005585247935352
groupdro,0.01,S3,P3,43,outer_refit,2,3,P1,1.841457724571228,0.4993977257542012
groupdro,0.01,S3,P3,43,outer_refit,2,3,P2,1.8589575290679932,0.5006022742457987
groupdro,0.01,S3,P3,43,outer_refit,2,4,P1,1.8292909860610962,0.49932804118318236
groupdro,0.01,S3,P3,43,outer_refit,2,4,P2,1.8571648597717285,0.5006719588168177
groupdro,0.01,S3,P3,43,outer_refit,2,5,P1,1.8277262449264526,0.49928364445109846
groupdro,0.01,S3,P3,43,outer_refit,2,5,P2,1.845484972000122,0.5007163555489015
groupdro,0.01,S3,P3,43,outer_refit,2,6,P1,1.8470669984817505,0.4993231777510395
groupdro,0.01,S3,P3,43,outer_refit,2,6,P2,1.8312536478042603,0.5006768222489605
groupdro,0.01,S3,P3,43,outer_refit,2,7,P1,1.8140087127685547,0.4992522173734749
groupdro,0.01,S3,P3,43,outer_refit,2,7,P2,1.842392921447754,0.500747782626525
groupdro,0.01,S3,P3,43,outer_refit,2,8,P1,1.7979899644851685,0.49914842628325307
groupdro,0.01,S3,P3,43,outer_refit,2,8,P2,1.8395065069198608,0.5008515737167469
groupdro,0.01,S3,P3,43,outer_refit,2,9,P1,1.8016798496246338,0.49914596581067455
groupdro,0.01,S3,P3,43,outer_refit,2,9,P2,1.802664041519165,0.5008540341893255
groupdro,0.01,S3,P3,43,outer_refit,2,10,P1,1.779279351234436,0.4990159518311112
groupdro,0.01,S3,P3,43,outer_refit,2,10,P2,1.8312851190567017,0.5009840481688888
groupdro,0.01,S3,P3,43,outer_refit,2,11,P1,1.7758738994598389,0.49891455493019415
groupdro,0.01,S3,P3,43,outer_refit,2,11,P2,1.8164328336715698,0.5010854450698059
groupdro,0.01,S3,P3,43,outer_refit,2,12,P1,1.7642943859100342,0.4988204182216562
groupdro,0.01,S3,P3,43,outer_refit,2,12,P2,1.8019492626190186,0.5011795817783439
groupdro,0.01,S3,P3,43,outer_refit,2,13,P1,1.7476807832717896,0.49873208407142866
groupdro,0.01,S3,P3,43,outer_refit,2,13,P2,1.7830146551132202,0.5012679159285713
groupdro,0.01,S3,P3,43,outer_refit,2,14,P1,1.7211295366287231,0.49861653800206235
groupdro,0.01,S3,P3,43,outer_refit,2,14,P2,1.767348289489746,0.5013834619979376
groupdro,0.01,S3,P3,43,outer_refit,2,15,P1,1.7244452238082886,0.49849097650460045
groupdro,0.01,S3,P3,43,outer_refit,2,15,P2,1.7746702432632446,0.5015090234953995
groupdro,0.01,S3,P3,43,outer_refit,2,16,P1,1.669830322265625,0.49830316390336893
groupdro,0.01,S3,P3,43,outer_refit,2,16,P2,1.744956135749817,0.5016968360966311
groupdro,0.01,S3,P3,43,outer_refit,2,17,P1,1.6515601873397827,0.49803768927042796
groupdro,0.01,S3,P3,43,outer_refit,2,17,P2,1.75775146484375,0.5019623107295721
groupdro,0.01,S3,P3,43,outer_refit,2,18,P1,1.6964324712753296,0.49791011507439864
groupdro,0.01,S3,P3,43,outer_refit,2,18,P2,1.7474629878997803,0.5020898849256014
groupdro,0.01,S3,P3,43,outer_refit,2,19,P1,1.6251312494277954,0.49764518124482476
groupdro,0.01,S3,P3,43,outer_refit,2,19,P2,1.7311068773269653,0.5023548187551753
groupdro,0.01,S3,P3,43,outer_refit,2,20,P1,1.6174250841140747,0.49736182634523723
groupdro,0.01,S3,P3,43,outer_refit,2,20,P2,1.7307698726654053,0.5026381736547627
groupdro,0.01,S3,P3,43,outer_refit,2,21,P1,1.6402978897094727,0.4971428741062503
groupdro,0.01,S3,P3,43,outer_refit,2,21,P2,1.7278814315795898,0.5028571258937496
groupdro,0.01,S3,P3,43,outer_refit,2,22,P1,1.6261869668960571,0.4969166446180046
groupdro,0.01,S3,P3,43,outer_refit,2,22,P2,1.716681957244873,0.5030833553819954
groupdro,0.01,S3,P3,43,outer_refit,2,23,P1,1.581289291381836,0.4966614101798813
groupdro,0.01,S3,P3,43,outer_refit,2,23,P2,1.683387279510498,0.5033385898201187
groupdro,0.01,S3,P3,43,outer_refit,2,24,P1,1.643807291984558,0.4965443744125987
groupdro,0.01,S3,P3,43,outer_refit,2,24,P2,1.6906237602233887,0.5034556255874013
groupdro,0.01,S3,P3,43,outer_refit,3,0,P1,1.5878013372421265,0.4963532993112736
groupdro,0.01,S3,P3,43,outer_refit,3,0,P2,1.664235234260559,0.5036467006887264
groupdro,0.01,S3,P3,43,outer_refit,3,1,P1,1.572983741760254,0.49617922650280155
groupdro,0.01,S3,P3,43,outer_refit,3,1,P2,1.6426167488098145,0.5038207734971984
groupdro,0.01,S3,P3,43,outer_refit,3,2,P1,1.5613104104995728,0.49599303866618366
groupdro,0.01,S3,P3,43,outer_refit,3,2,P2,1.6357901096343994,0.5040069613338164
groupdro,0.01,S3,P3,43,outer_refit,3,3,P1,1.5644700527191162,0.4959166099510042
groupdro,0.01,S3,P3,43,outer_refit,3,3,P2,1.5950435400009155,0.5040833900489958
groupdro,0.01,S3,P3,43,outer_refit,3,4,P1,1.5525352954864502,0.49565528778340445
groupdro,0.01,S3,P3,43,outer_refit,3,4,P2,1.657071590423584,0.5043447122165956
groupdro,0.01,S3,P3,43,outer_refit,3,5,P1,1.5188844203948975,0.4954533679822568
groupdro,0.01,S3,P3,43,outer_refit,3,5,P2,1.599658727645874,0.5045466320177432
groupdro,0.01,S3,P3,43,outer_refit,3,6,P1,1.4933867454528809,0.4952716037606307
groupdro,0.01,S3,P3,43,outer_refit,3,6,P2,1.566098690032959,0.5047283962393693
groupdro,0.01,S3,P3,43,outer_refit,3,7,P1,1.4556989669799805,0.49499375533231527
groupdro,0.01,S3,P3,43,outer_refit,3,7,P2,1.566848874092102,0.5050062446676847
groupdro,0.01,S3,P3,43,outer_refit,3,8,P1,1.5097835063934326,0.4948601053790758
groupdro,0.01,S3,P3,43,outer_refit,3,8,P2,1.5632489919662476,0.5051398946209242
groupdro,0.01,S3,P3,43,outer_refit,3,9,P1,1.417596459388733,0.494549055892476
groupdro,0.01,S3,P3,43,outer_refit,3,9,P2,1.5420302152633667,0.505450944107524
groupdro,0.01,S3,P3,43,outer_refit,3,10,P1,1.4072881937026978,0.494298622967237
groupdro,0.01,S3,P3,43,outer_refit,3,10,P2,1.5074738264083862,0.505701377032763
groupdro,0.01,S3,P3,43,outer_refit,3,11,P1,1.4557335376739502,0.4942179801740195
groupdro,0.01,S3,P3,43,outer_refit,3,11,P2,1.487994909286499,0.5057820198259806
groupdro,0.01,S3,P3,43,outer_refit,3,12,P1,1.453513264656067,0.4940173292460722
groupdro,0.01,S3,P3,43,outer_refit,3,12,P2,1.5337847471237183,0.5059826707539279
groupdro,0.01,S3,P3,43,outer_refit,3,13,P1,1.4795804023742676,0.4939522763185882
groupdro,0.01,S3,P3,43,outer_refit,3,13,P2,1.5056053400039673,0.5060477236814118
groupdro,0.01,S3,P3,43,outer_refit,3,14,P1,1.4393770694732666,0.4937936677428077
groupdro,0.01,S3,P3,43,outer_refit,3,14,P2,1.5028300285339355,0.5062063322571922
groupdro,0.01,S3,P3,43,outer_refit,3,15,P1,1.4078797101974487,0.49334476349971335
groupdro,0.01,S3,P3,43,outer_refit,3,15,P2,1.5874711275100708,0.5066552365002867
groupdro,0.01,S3,P3,43,outer_refit,3,16,P1,1.4254026412963867,0.49320725303997315
groupdro,0.01,S3,P3,43,outer_refit,3,16,P2,1.4804167747497559,0.5067927469600269
groupdro,0.01,S3,P3,43,outer_refit,3,17,P1,1.4099833965301514,0.49326510544820384
groupdro,0.01,S3,P3,43,outer_refit,3,17,P2,1.3868381977081299,0.5067348945517962
groupdro,0.01,S3,P3,43,outer_refit,3,18,P1,1.3722877502441406,0.4929326371775158
groupdro,0.01,S3,P3,43,outer_refit,3,18,P2,1.5053004026412964,0.5070673628224841
groupdro,0.01,S3,P3,43,outer_refit,3,19,P1,1.3810420036315918,0.4927815794775735
groupdro,0.01,S3,P3,43,outer_refit,3,19,P2,1.4414774179458618,0.5072184205224265
groupdro,0.01,S3,P3,43,outer_refit,3,20,P1,1.382988691329956,0.49282189842988156
groupdro,0.01,S3,P3,43,outer_refit,3,20,P2,1.3668577671051025,0.5071781015701186
groupdro,0.01,S3,P3,43,outer_refit,3,21,P1,1.3522930145263672,0.4925249722292225
groupdro,0.01,S3,P3,43,outer_refit,3,21,P2,1.4710890054702759,0.5074750277707775
groupdro,0.01,S3,P3,43,outer_refit,3,22,P1,1.3382576704025269,0.4922587233233606
groupdro,0.01,S3,P3,43,outer_refit,3,22,P2,1.4447818994522095,0.5077412766766394
groupdro,0.01,S3,P3,43,outer_refit,3,23,P1,1.405663013458252,0.4922501598933832
groupdro,0.01,S3,P3,43,outer_refit,3,23,P2,1.409089207649231,0.5077498401066168
groupdro,0.01,S3,P3,43,outer_refit,3,24,P1,1.3011313676834106,0.4920481517544637
groupdro,0.01,S3,P3,43,outer_refit,3,24,P2,1.381954550743103,0.5079518482455364
groupdro,0.01,S3,P3,43,outer_refit,4,0,P1,1.3360505104064941,0.4917989966519732
groupdro,0.01,S3,P3,43,outer_refit,4,0,P2,1.4357385635375977,0.5082010033480268
groupdro,0.01,S3,P3,43,outer_refit,4,1,P1,1.2584319114685059,0.49147164542114125
groupdro,0.01,S3,P3,43,outer_refit,4,1,P2,1.389409065246582,0.5085283545788588
groupdro,0.01,S3,P3,43,outer_refit,4,2,P1,1.323380708694458,0.4913140420262034
groupdro,0.01,S3,P3,43,outer_refit,4,2,P2,1.3864407539367676,0.5086859579737967
groupdro,0.01,S3,P3,43,outer_refit,4,3,P1,1.2755943536758423,0.49124052926191203
groupdro,0.01,S3,P3,43,outer_refit,4,3,P2,1.3050084114074707,0.5087594707380879
groupdro,0.01,S3,P3,43,outer_refit,4,4,P1,1.313542366027832,0.4910313025716621
groupdro,0.01,S3,P3,43,outer_refit,4,4,P2,1.3972593545913696,0.508968697428338
groupdro,0.01,S3,P3,43,outer_refit,4,5,P1,1.273887038230896,0.4907994354190305
groupdro,0.01,S3,P3,43,outer_refit,4,5,P2,1.3666645288467407,0.5092005645809695
groupdro,0.01,S3,P3,43,outer_refit,4,6,P1,1.2351347208023071,0.49056778821477
groupdro,0.01,S3,P3,43,outer_refit,4,6,P2,1.3278257846832275,0.50943221178523
groupdro,0.01,S3,P3,43,outer_refit,4,7,P1,1.2350552082061768,0.49044051831702745
groupdro,0.01,S3,P3,43,outer_refit,4,7,P2,1.28598153591156,0.5095594816829725
groupdro,0.01,S3,P3,43,outer_refit,4,8,P1,1.2670496702194214,0.49045022466598326
groupdro,0.01,S3,P3,43,outer_refit,4,8,P2,1.2631657123565674,0.5095497753340168
groupdro,0.01,S3,P3,43,outer_refit,4,9,P1,1.2299184799194336,0.49025004612985146
groupdro,0.01,S3,P3,43,outer_refit,4,9,P2,1.3100197315216064,0.5097499538701485
groupdro,0.01,S3,P3,43,outer_refit,4,10,P1,1.3192040920257568,0.49023657196999765
groupdro,0.01,S3,P3,43,outer_refit,4,10,P2,1.3245958089828491,0.5097634280300024
groupdro,0.01,S3,P3,43,outer_refit,4,11,P1,1.2120444774627686,0.4899139364227396
groupdro,0.01,S3,P3,43,outer_refit,4,11,P2,1.3411495685577393,0.5100860635772604
groupdro,0.01,S3,P3,43,outer_refit,4,12,P1,1.2103548049926758,0.4898011441087581
groupdro,0.01,S3,P3,43,outer_refit,4,12,P2,1.2554903030395508,0.5101988558912418
groupdro,0.01,S3,P3,43,outer_refit,4,13,P1,1.2474141120910645,0.48965508380131945
groupdro,0.01,S3,P3,43,outer_refit,4,13,P2,1.3058629035949707,0.5103449161986806
groupdro,0.01,S3,P3,43,outer_refit,4,14,P1,1.162972331047058,0.48945854667060246
groupdro,0.01,S3,P3,43,outer_refit,4,14,P2,1.241621494293213,0.5105414533293975
groupdro,0.01,S3,P3,43,outer_refit,4,15,P1,1.2391539812088013,0.48943544288189456
groupdro,0.01,S3,P3,43,outer_refit,4,15,P2,1.2483996152877808,0.5105645571181054
groupdro,0.01,S3,P3,43,outer_refit,4,16,P1,1.206788182258606,0.48941440381126294
groupdro,0.01,S3,P3,43,outer_refit,4,16,P2,1.215207576751709,0.5105855961887371
groupdro,0.01,S3,P3,43,outer_refit,4,17,P1,1.1824069023132324,0.48930477586898546
groupdro,0.01,S3,P3,43,outer_refit,4,17,P2,1.2262779474258423,0.5106952241310145
groupdro,0.01,S3,P3,43,outer_refit,4,18,P1,1.2796728610992432,0.4895347610733659
groupdro,0.01,S3,P3,43,outer_refit,4,18,P2,1.1876375675201416,0.5104652389266341
groupdro,0.01,S3,P3,43,outer_refit,4,19,P1,1.1657814979553223,0.48952532264591886
groupdro,0.01,S3,P3,43,outer_refit,4,19,P2,1.1695585250854492,0.510474677354081
groupdro,0.01,S3,P3,43,outer_refit,4,20,P1,1.1521482467651367,0.4893920296392062
groupdro,0.01,S3,P3,43,outer_refit,4,20,P2,1.205489158630371,0.5106079703607939
groupdro,0.01,S3,P3,43,outer_refit,4,21,P1,1.1438640356063843,0.489246693437322
groupdro,0.01,S3,P3,43,outer_refit,4,21,P2,1.202025055885315,0.510753306562678
groupdro,0.01,S3,P3,43,outer_refit,4,22,P1,1.184683084487915,0.48918948111698374
groupdro,0.01,S3,P3,43,outer_refit,4,22,P2,1.2075786590576172,0.5108105188830162
groupdro,0.01,S3,P3,43,outer_refit,4,23,P1,1.1386871337890625,0.4890318447145312
groupdro,0.01,S3,P3,43,outer_refit,4,23,P2,1.20177161693573,0.5109681552854688
groupdro,0.01,S3,P3,43,outer_refit,4,24,P1,1.1343446969985962,0.488905939360258
groupdro,0.01,S3,P3,43,outer_refit,4,24,P2,1.184731364250183,0.511094060639742
groupdro,0.01,S3,P3,43,outer_refit,5,0,P1,1.091495394706726,0.48885865007541207
groupdro,0.01,S3,P3,43,outer_refit,5,0,P2,1.1104204654693604,0.5111413499245879
groupdro,0.01,S3,P3,43,outer_refit,5,1,P1,1.1486871242523193,0.48897641924613855
groupdro,0.01,S3,P3,43,outer_refit,5,1,P2,1.1015563011169434,0.5110235807538616
groupdro,0.01,S3,P3,43,outer_refit,5,2,P1,1.0504732131958008,0.48868440186203643
groupdro,0.01,S3,P3,43,outer_refit,5,2,P2,1.167338490486145,0.5113155981379636
groupdro,0.01,S3,P3,43,outer_refit,5,3,P1,1.0072638988494873,0.4884984729148387
groupdro,0.01,S3,P3,43,outer_refit,5,3,P2,1.0816742181777954,0.5115015270851613
groupdro,0.01,S3,P3,43,outer_refit,5,4,P1,1.0904377698898315,0.48847939315522676
groupdro,0.01,S3,P3,43,outer_refit,5,4,P2,1.0980737209320068,0.5115206068447732
groupdro,0.01,S3,P3,43,outer_refit,5,5,P1,1.1132185459136963,0.4885123990307796
groupdro,0.01,S3,P3,43,outer_refit,5,5,P2,1.1000092029571533,0.5114876009692205
groupdro,0.01,S3,P3,43,outer_refit,5,6,P1,1.0185884237289429,0.4883824644450526
groupdro,0.01,S3,P3,43,outer_refit,5,6,P2,1.0705900192260742,0.5116175355549473
groupdro,0.01,S3,P3,43,outer_refit,5,7,P1,1.0903897285461426,0.48855523580719534
groupdro,0.01,S3,P3,43,outer_refit,5,7,P2,1.0212444067001343,0.5114447641928047
groupdro,0.01,S3,P3,43,outer_refit,5,8,P1,1.0070980787277222,0.4884829276219412
groupdro,0.01,S3,P3,43,outer_refit,5,8,P2,1.0360366106033325,0.5115170723780589
groupdro,0.01,S3,P3,43,outer_refit,5,9,P1,1.0342148542404175,0.48830147806808416
groupdro,0.01,S3,P3,43,outer_refit,5,9,P2,1.106833815574646,0.5116985219319159
groupdro,0.01,S3,P3,43,outer_refit,5,10,P1,1.0196362733840942,0.48820274088806165
groupdro,0.01,S3,P3,43,outer_refit,5,10,P2,1.0591529607772827,0.5117972591119383
groupdro,0.01,S3,P3,43,outer_refit,5,11,P1,0.9758594036102295,0.4880593953491168
groupdro,0.01,S3,P3,43,outer_refit,5,11,P2,1.033229947090149,0.5119406046508832
groupdro,0.01,S3,P3,43,outer_refit,5,12,P1,0.9827074408531189,0.48789130336875564
groupdro,0.01,S3,P3,43,outer_refit,5,12,P2,1.0499831438064575,0.5121086966312444
groupdro,0.01,S3,P3,43,outer_refit,5,13,P1,1.0258084535598755,0.4878847000709859
groupdro,0.01,S3,P3,43,outer_refit,5,13,P2,1.0284513235092163,0.5121152999290142
groupdro,0.01,S3,P3,43,outer_refit,5,14,P1,0.9989417195320129,0.48786432980267197
groupdro,0.01,S3,P3,43,outer_refit,5,14,P2,1.0070946216583252,0.5121356701973281
groupdro,0.01,S3,P3,43,outer_refit,5,15,P1,0.9530603885650635,0.48759341324849637
groupdro,0.01,S3,P3,43,outer_refit,5,15,P2,1.0614923238754272,0.5124065867515036
groupdro,0.01,S3,P3,43,outer_refit,5,16,P1,0.9704738855361938,0.48751728599897876
groupdro,0.01,S3,P3,43,outer_refit,5,16,P2,1.000943660736084,0.5124827140010213
groupdro,0.01,S3,P3,43,outer_refit,5,17,P1,0.8874567151069641,0.48711984639556055
groupdro,0.01,S3,P3,43,outer_refit,5,17,P2,1.0465348958969116,0.5128801536044395
groupdro,0.01,S3,P3,43,outer_refit,5,18,P1,0.9810519814491272,0.4870845876483466
groupdro,0.01,S3,P3,43,outer_refit,5,18,P2,0.9951648712158203,0.5129154123516535
groupdro,0.01,S3,P3,43,outer_refit,5,19,P1,0.9958997368812561,0.48705353846491284
groupdro,0.01,S3,P3,43,outer_refit,5,19,P2,1.0083277225494385,0.5129464615350872
groupdro,0.01,S3,P3,43,outer_refit,5,20,P1,0.8988130688667297,0.4868816052052321
groupdro,0.01,S3,P3,43,outer_refit,5,20,P2,0.9676331281661987,0.5131183947947678
groupdro,0.01,S3,P3,43,outer_refit,5,21,P1,0.9463958740234375,0.4868554487732055
groupdro,0.01,S3,P3,43,outer_refit,5,21,P2,0.956865668296814,0.5131445512267945
groupdro,0.01,S3,P3,43,outer_refit,5,22,P1,0.9574048519134521,0.4869162446372657
groupdro,0.01,S3,P3,43,outer_refit,5,22,P2,0.9330697655677795,0.5130837553627344
groupdro,0.01,S3,P3,43,outer_refit,5,23,P1,0.9060509204864502,0.48679924605854674
groupdro,0.01,S3,P3,43,outer_refit,5,23,P2,0.952882707118988,0.5132007539414533
groupdro,0.01,S3,P3,43,outer_refit,5,24,P1,0.9872412085533142,0.48683705395935406
groupdro,0.01,S3,P3,43,outer_refit,5,24,P2,0.9721075296401978,0.5131629460406459
groupdro,0.01,S3,P3,43,outer_refit,6,0,P1,0.9508819580078125,0.4869408010495042
groupdro,0.01,S3,P3,43,outer_refit,6,0,P2,0.909354567527771,0.5130591989504958
