position,fold,seed,TagID,ER,surface,paired_unit_id,condition_block_identifier,row_count,split_assignment,source_data_fingerprint
P3,3,46,4,2,A1,pair_1f511e7414737e2ee9b3081d,cond_a5019a85b24b1b76306c478e,50,test,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,4,2,A2,pair_773426702f1c21a4c6e48ed3,cond_c44a33bd0af3cbe9db50a40c,50,train,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,4,2,A3,pair_a75386d67e75529c96c29363,cond_fef2456a91ef6d6180bded52,50,train,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,5,0,A1,pair_5be8a8178869acf2fd392ec4,cond_cee30ac202210fe1ab970608,50,train,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,5,0,A2,pair_6e2ead72cd9dbc69d6565965,cond_78da1cecdfa45972014654dc,50,validation,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,5,0,A3,pair_871635859f67d9a71834fe97,cond_9497b30968a46a4e2bc764b4,50,test,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,5,1,A1,pair_0274a528ad1503c9c724e849,cond_e2c5229be167b10f735d5acb,50,validation,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,5,1,A2,pair_a991542913bc99245846b8bb,cond_0b308934a8d2a75ad71c906d,50,test,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,5,1,A3,pair_c1bbfbee02058f5123e30914,cond_4c72151589f38eec41ed4969,50,train,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,5,2,A1,pair_c420084c739b2c3df0e2403a,cond_5b341a07ac0c302f85a8fac9,50,test,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,5,2,A2,pair_ec7050f28c24b4d9438b3c11,cond_2cb28c26789aa9e0bf822ffa,50,train,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,5,2,A3,pair_e69d2fed27502508d2cfd2a3,cond_fae8d26e1763f5b92e18b802,50,train,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,6,0,A1,pair_18e7a3e81d6967e4d9cce644,cond_b9c3f641eee8d9dc3b7c0f25,50,train,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,6,0,A2,pair_273288675ae8b2c187bdd96f,cond_e4fe16a8e58892603c92cb8c,50,train,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,6,0,A3,pair_fe4a44a4ff076e943a9f4977,cond_35a57f0bcb08c97abde1151e,50,test,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,6,1,A1,pair_dbc85ee49b40dfb59b2b3074,cond_73a64dc3da5e0ef30aa5b89f,50,train,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,6,1,A2,pair_63f060c2cbd512822fe3837a,cond_559d2ffed91efe521008e07a,50,test,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,6,1,A3,pair_b8f90d87cc54a439ded59026,cond_55265d2b3a9fb42cdaeaf4e2,50,validation,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,6,2,A1,pair_1bed42af3000f233382a5c7b,cond_f36b656dd43a6bbf58011333,50,test,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,6,2,A2,pair_6d15d0b32d43280acc1e8a6d,cond_84441f670e8609da5740e483,50,train,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,6,2,A3,pair_42c1058368bca566a09472ce,cond_78493c71f589ee9fffae2880,50,validation,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,7,0,A1,pair_d04dcd3928a58743e6e6006b,cond_9200805858e6e36e2f7a5039,50,train,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,7,0,A2,pair_cec49f997f1cc2a0670bb3f7,cond_7ba6f0191b2497376f734b7a,50,train,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,7,0,A3,pair_8fb655e536f09ad440a87f32,cond_d54cead9334fa452ab52d263,50,test,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,7,1,A1,pair_a4315b7fd33b27273553b98c,cond_202ecc69f26d456105b4c568,50,train,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,7,1,A2,pair_83f2b0a41832f7cc2beadddb,cond_14e71b50f2a2c22792561e73,50,test,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,7,1,A3,pair_6fa8f810b8c8d919bc0c6912,cond_92d32f8e8499d33889a0e5f1,50,validation,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,7,2,A1,pair_698cedf5ae14bb1ac684329a,cond_cd1630594e173e89fa1b9a17,50,test,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,7,2,A2,pair_d52cbfba64fa589867ff1a98,cond_b3c0090d0d506db624764575,50,validation,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P3,3,46,7,2,A3,pair_a9cdce19ce89b76af200f9e2,cond_571b724abde4e360903a1a0a,50,train,462e4061f8f8f393a14831da54c553394ff20f2e4a134348a2e14d589ba2fb9e
P4,1,42,1,0,A1,pair_a5d33fae02f85179aed284d5,cond_e5413f4a21cd82a2c078c605,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,1,0,A2,pair_06f946129d85357eaab1f4a3,cond_ba50a4b084e88f7ea15ebaac,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,1,0,A3,pair_6cff4c54c31d1f172f5ebf9a,cond_6aa3d0c5f216bf4010bb9bd6,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,1,1,A1,pair_7ca7da9af7b85c410bd18ebf,cond_4caaf63b894d826f7833ae64,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,1,1,A2,pair_e195f2804f0b5f8f422f131d,cond_757c6353137ff23aaca69d26,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,1,1,A3,pair_9a49df49f22a0194b25a4514,cond_31d87529caf7942bb74b2299,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,1,2,A1,pair_9b1812c4a2e2fe2310dae181,cond_e983739bb9817033bd90568b,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,1,2,A2,pair_68d027990684c88efb84519d,cond_d1e253b539b0fae5305d158b,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,1,2,A3,pair_0b62c82a069fc0ea6591502f,cond_5a7e35ef7742c322f946ab85,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,2,0,A1,pair_81bc687f4097da257888b87f,cond_c27d68e491407fd80558f653,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,2,0,A2,pair_94f4ffc15b3d16f11a0aa0e8,cond_df307bcd32e91d96d868ebaf,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,2,0,A3,pair_a081c99efd1a83e18a18e6a2,cond_e6b70653e02c62dad7c5aeaf,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,2,1,A1,pair_480c0f52bb6b43895bc3ccb0,cond_8856cc4d0ecf6e5b54b8fd86,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,2,1,A2,pair_875b84cf0bd76e184ddc7573,cond_cd3969791d8f635320e4ae6a,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,2,1,A3,pair_a77ea0c9589b62285bf789e7,cond_87b0895a1cf8aa27c78a7c20,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,2,2,A1,pair_4df7117ad193f76bb25fe0ef,cond_5ec85d2328f42efe1b0a49a3,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,2,2,A2,pair_8b21707272e156f393347b93,cond_5eca8e32434347e92801bb00,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,2,2,A3,pair_db0456b8b9d4a4fc84e2beed,cond_4ff860e473aa426af7a46950,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,3,0,A1,pair_1442022fc6c5e262216c2073,cond_f353ebaa75ffe006c7c3bc7d,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,3,0,A2,pair_c1dec54e94974c054908f2c3,cond_6f03c65f2ea2161286218fab,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,3,0,A3,pair_3eacb39272786cb649073b57,cond_40f3f623f7f037a686ad567a,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,3,1,A1,pair_b05ffc5f2434aa1959c8e0e2,cond_dc27847be7743e73c0198e57,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,3,1,A2,pair_c1e269e7190fde5d9ff5f552,cond_ef1a10e48f00ab0542fdf846,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,3,1,A3,pair_c79f6601e030ebd2067ec6de,cond_072842282d41e159cf2ca74f,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,3,2,A1,pair_f86ae0f5b1a7a3e4209af1ca,cond_041611cea4c7696fe11e03c6,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,3,2,A2,pair_77397d69b88b179e153c702d,cond_8389793299f0d13ad74cb6fb,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,3,2,A3,pair_e2b043df160816f5fdd81e64,cond_0a4dc131de282361a6d2d1b4,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,4,0,A1,pair_b1310b19d663beb4cbd53c8d,cond_a8bc3420a1cde758ee5207f7,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,4,0,A2,pair_bdf1f6e8472c8d76aff3d040,cond_86099982ada839db328ee535,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,4,0,A3,pair_c05f65484ff968fcafd730cc,cond_2bf2258aa218f370fc459eef,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,4,1,A1,pair_ba2afdeb468b71e1fef11175,cond_6c2cccfc7db884d8ac6b9933,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,4,1,A2,pair_ed40a5cb6d8516ea236f9635,cond_d15c1239c70277acf1ab0c2e,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,4,1,A3,pair_65532ec015bcdac5660bf184,cond_230a2d4c4292ae3b72c2080e,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,4,2,A1,pair_1f511e7414737e2ee9b3081d,cond_f4d04f2df018540dad854d8c,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,4,2,A2,pair_773426702f1c21a4c6e48ed3,cond_387c707df29f90f8ca91ed41,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,4,2,A3,pair_a75386d67e75529c96c29363,cond_4b2bd02317a41c4af077ca17,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,5,0,A1,pair_5be8a8178869acf2fd392ec4,cond_675c9ed5cdf8a765dea09431,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,5,0,A2,pair_6e2ead72cd9dbc69d6565965,cond_bb3212d4bf36360393a7bace,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,5,0,A3,pair_871635859f67d9a71834fe97,cond_a7a783cdfdfd4b8efc6a2d7d,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,5,1,A1,pair_0274a528ad1503c9c724e849,cond_9e92439218ee0e14f273c549,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,5,1,A2,pair_a991542913bc99245846b8bb,cond_1dd2cc6fc887bcfe332b3de7,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,5,1,A3,pair_c1bbfbee02058f5123e30914,cond_d3fed1393ed23f4b284f71ee,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,5,2,A1,pair_c420084c739b2c3df0e2403a,cond_f7450251b0910982c7844e9a,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,5,2,A2,pair_ec7050f28c24b4d9438b3c11,cond_cc294501fed2f1092fef700b,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,5,2,A3,pair_e69d2fed27502508d2cfd2a3,cond_a7b7ec5c74dbf24b506d31f4,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,6,0,A1,pair_18e7a3e81d6967e4d9cce644,cond_f2f842af15ea5f9b0c64591f,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,6,0,A2,pair_273288675ae8b2c187bdd96f,cond_09258a72af12527ad6b7cf34,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,6,0,A3,pair_fe4a44a4ff076e943a9f4977,cond_747b57f536c2c80d650b0d2b,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,6,1,A1,pair_dbc85ee49b40dfb59b2b3074,cond_49e9c1a81217eea288949a0a,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,6,1,A2,pair_63f060c2cbd512822fe3837a,cond_45d9913d849ba4b02bfa56d5,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,6,1,A3,pair_b8f90d87cc54a439ded59026,cond_4036e2a334987e0acddbd602,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,6,2,A1,pair_1bed42af3000f233382a5c7b,cond_d75c073ddb432adcd7f51a37,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,6,2,A2,pair_6d15d0b32d43280acc1e8a6d,cond_0a287ff3720363647911f58a,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,6,2,A3,pair_42c1058368bca566a09472ce,cond_eaf5ff1fecaaca64a1069dc5,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,7,0,A1,pair_d04dcd3928a58743e6e6006b,cond_fb19492178a237e6a3cad06b,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,7,0,A2,pair_cec49f997f1cc2a0670bb3f7,cond_718620c554466669af8b6e93,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,7,0,A3,pair_8fb655e536f09ad440a87f32,cond_d94385c3924b8d7d643a8ca8,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,7,1,A1,pair_a4315b7fd33b27273553b98c,cond_cdd782aa82e76d4497cd41f7,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,7,1,A2,pair_83f2b0a41832f7cc2beadddb,cond_3e135041c6a7c915572f7041,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,7,1,A3,pair_6fa8f810b8c8d919bc0c6912,cond_4a79a6d5a151eba6979d8ab9,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,7,2,A1,pair_698cedf5ae14bb1ac684329a,cond_75cc02690e9e872a288abb50,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,7,2,A2,pair_d52cbfba64fa589867ff1a98,cond_3fae81a3acf084dcdb3c3b4b,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,42,7,2,A3,pair_a9cdce19ce89b76af200f9e2,cond_af5f2ad8283a8d56876bd2c7,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,1,0,A1,pair_a5d33fae02f85179aed284d5,cond_e5413f4a21cd82a2c078c605,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,1,0,A2,pair_06f946129d85357eaab1f4a3,cond_ba50a4b084e88f7ea15ebaac,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,1,0,A3,pair_6cff4c54c31d1f172f5ebf9a,cond_6aa3d0c5f216bf4010bb9bd6,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,1,1,A1,pair_7ca7da9af7b85c410bd18ebf,cond_4caaf63b894d826f7833ae64,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,1,1,A2,pair_e195f2804f0b5f8f422f131d,cond_757c6353137ff23aaca69d26,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,1,1,A3,pair_9a49df49f22a0194b25a4514,cond_31d87529caf7942bb74b2299,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,1,2,A1,pair_9b1812c4a2e2fe2310dae181,cond_e983739bb9817033bd90568b,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,1,2,A2,pair_68d027990684c88efb84519d,cond_d1e253b539b0fae5305d158b,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,1,2,A3,pair_0b62c82a069fc0ea6591502f,cond_5a7e35ef7742c322f946ab85,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,2,0,A1,pair_81bc687f4097da257888b87f,cond_c27d68e491407fd80558f653,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,2,0,A2,pair_94f4ffc15b3d16f11a0aa0e8,cond_df307bcd32e91d96d868ebaf,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,2,0,A3,pair_a081c99efd1a83e18a18e6a2,cond_e6b70653e02c62dad7c5aeaf,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,2,1,A1,pair_480c0f52bb6b43895bc3ccb0,cond_8856cc4d0ecf6e5b54b8fd86,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,2,1,A2,pair_875b84cf0bd76e184ddc7573,cond_cd3969791d8f635320e4ae6a,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,2,1,A3,pair_a77ea0c9589b62285bf789e7,cond_87b0895a1cf8aa27c78a7c20,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,2,2,A1,pair_4df7117ad193f76bb25fe0ef,cond_5ec85d2328f42efe1b0a49a3,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,2,2,A2,pair_8b21707272e156f393347b93,cond_5eca8e32434347e92801bb00,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,2,2,A3,pair_db0456b8b9d4a4fc84e2beed,cond_4ff860e473aa426af7a46950,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,3,0,A1,pair_1442022fc6c5e262216c2073,cond_f353ebaa75ffe006c7c3bc7d,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,3,0,A2,pair_c1dec54e94974c054908f2c3,cond_6f03c65f2ea2161286218fab,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,3,0,A3,pair_3eacb39272786cb649073b57,cond_40f3f623f7f037a686ad567a,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,3,1,A1,pair_b05ffc5f2434aa1959c8e0e2,cond_dc27847be7743e73c0198e57,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,3,1,A2,pair_c1e269e7190fde5d9ff5f552,cond_ef1a10e48f00ab0542fdf846,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,3,1,A3,pair_c79f6601e030ebd2067ec6de,cond_072842282d41e159cf2ca74f,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,3,2,A1,pair_f86ae0f5b1a7a3e4209af1ca,cond_041611cea4c7696fe11e03c6,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,3,2,A2,pair_77397d69b88b179e153c702d,cond_8389793299f0d13ad74cb6fb,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,3,2,A3,pair_e2b043df160816f5fdd81e64,cond_0a4dc131de282361a6d2d1b4,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,4,0,A1,pair_b1310b19d663beb4cbd53c8d,cond_a8bc3420a1cde758ee5207f7,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,4,0,A2,pair_bdf1f6e8472c8d76aff3d040,cond_86099982ada839db328ee535,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,4,0,A3,pair_c05f65484ff968fcafd730cc,cond_2bf2258aa218f370fc459eef,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,4,1,A1,pair_ba2afdeb468b71e1fef11175,cond_6c2cccfc7db884d8ac6b9933,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,4,1,A2,pair_ed40a5cb6d8516ea236f9635,cond_d15c1239c70277acf1ab0c2e,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,4,1,A3,pair_65532ec015bcdac5660bf184,cond_230a2d4c4292ae3b72c2080e,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,4,2,A1,pair_1f511e7414737e2ee9b3081d,cond_f4d04f2df018540dad854d8c,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,4,2,A2,pair_773426702f1c21a4c6e48ed3,cond_387c707df29f90f8ca91ed41,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,4,2,A3,pair_a75386d67e75529c96c29363,cond_4b2bd02317a41c4af077ca17,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,5,0,A1,pair_5be8a8178869acf2fd392ec4,cond_675c9ed5cdf8a765dea09431,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,5,0,A2,pair_6e2ead72cd9dbc69d6565965,cond_bb3212d4bf36360393a7bace,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,5,0,A3,pair_871635859f67d9a71834fe97,cond_a7a783cdfdfd4b8efc6a2d7d,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,5,1,A1,pair_0274a528ad1503c9c724e849,cond_9e92439218ee0e14f273c549,50,train,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,5,1,A2,pair_a991542913bc99245846b8bb,cond_1dd2cc6fc887bcfe332b3de7,50,validation,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
P4,1,43,5,1,A3,pair_c1bbfbee02058f5123e30914,cond_d3fed1393ed23f4b284f71ee,50,test,ecbb27c42caec5eb7ca057cf0d31d3f431884e78e073be4c5615a24d7b88fcb6
