annealing_stage,development_fold,effective_lambda,epoch,execution_stage,fold_id,gradient_norm,held_position,held_source_position,lambda,mean_training_irm_penalty,mean_training_objective,mean_training_tagid_risk,method,per_environment_training_risk,per_environment_validation_risk,seed,selected_checkpoint_state,target_position,training_phase,training_positions,validation_accuracy,validation_irm_penalty,validation_macro_f1
ERM_WARMUP,S3,0.0,5,SOURCE_LOPO_DEVELOPMENT,S3,2.6188292829999162,P3,P3,,0.0,1.1765493710835775,1.1765493710835775,erm,"{""P1"": 1.1401495622453235, ""P2"": 1.2129491726557413}","{""P1"": 1.7981137037277222, ""P2"": 2.091874122619629}",43,False,,inner_selection,P1_P2,0.24095238095238095,0.07049264013767242,0.19675195025341027
ERM_WARMUP,S3,0.0,6,SOURCE_LOPO_DEVELOPMENT,S3,3.782330976331217,P3,P3,,0.0,0.9822209737414406,0.9822209737414406,erm,"{""P1"": 0.9364146064576648, ""P2"": 1.0280273141179765}","{""P1"": 1.8069465160369873, ""P2"": 2.136385679244995}",43,False,,inner_selection,P1_P2,0.21666666666666667,0.09183753281831741,0.18327267419259838
ERM_WARMUP,S3,0.0,7,SOURCE_LOPO_DEVELOPMENT,S3,3.819158465074216,P3,P3,,0.0,0.7911265806924729,0.7911265806924729,erm,"{""P1"": 0.7447205349377224, ""P2"": 0.8375326228141785}","{""P1"": 1.8463783264160156, ""P2"": 2.2615890502929688}",43,False,,inner_selection,P1_P2,0.19333333333333333,0.19499361515045166,0.18519407992299888
ERM_WARMUP,S3,0.0,8,SOURCE_LOPO_DEVELOPMENT,S3,6.500617884630828,P3,P3,,0.0,0.6594449186325073,0.6594449186325073,erm,"{""P1"": 0.6115787032672337, ""P2"": 0.7073111543201265}","{""P1"": 2.336865186691284, ""P2"": 2.642026901245117}",43,False,,inner_selection,P1_P2,0.16666666666666666,1.5225859880447388,0.10649886676674199
ERM_WARMUP,S3,0.0,9,SOURCE_LOPO_DEVELOPMENT,S3,9.628576533685907,P3,P3,,0.0,0.7381641484442212,0.7381641484442212,erm,"{""P1"": 0.6912987300327846, ""P2"": 0.7850295668556577}","{""P1"": 1.900648593902588, ""P2"": 2.3706777095794678}",43,False,,inner_selection,P1_P2,0.23809523809523808,0.37025871872901917,0.22023884184744366
ERM_WARMUP,S3,0.0,10,SOURCE_LOPO_DEVELOPMENT,S3,3.474692734892096,P3,P3,,0.0,0.45570675418490453,0.45570675418490453,erm,"{""P1"": 0.41682402803784324, ""P2"": 0.49458947232791356}","{""P1"": 1.8581911325454712, ""P2"": 2.3399784564971924}",43,True,,inner_selection,P1_P2,0.2885714285714286,0.29734963178634644,0.2826494243864374
ERM_WARMUP,S3,0.0,11,SOURCE_LOPO_DEVELOPMENT,S3,3.010661161577684,P3,P3,,0.0,0.35660490246046156,0.35660490246046156,erm,"{""P1"": 0.3242983535357884, ""P2"": 0.38891146046774727}","{""P1"": 1.8850706815719604, ""P2"": 2.403989791870117}",43,False,,inner_selection,P1_P2,0.24095238095238095,0.3880784809589386,0.24033872837749887
ERM_WARMUP,S3,0.0,12,SOURCE_LOPO_DEVELOPMENT,S3,3.058730197665474,P3,P3,,0.0,0.28640777792249406,0.28640777792249406,erm,"{""P1"": 0.2590731878223873, ""P2"": 0.3137423658370972}","{""P1"": 1.8794364929199219, ""P2"": 2.433178424835205}",43,False,,inner_selection,P1_P2,0.2885714285714286,0.4188152551651001,0.27497880004517355
ERM_WARMUP,S3,0.0,13,SOURCE_LOPO_DEVELOPMENT,S3,2.951008121653849,P3,P3,,0.0,0.23239985034579322,0.23239985034579322,erm,"{""P1"": 0.21035073498884838, ""P2"": 0.2544489644254957}","{""P1"": 1.9048115015029907, ""P2"": 2.499166965484619}",43,False,,inner_selection,P1_P2,0.26476190476190475,0.5394579768180847,0.2538615097387889
ERM_WARMUP,S3,0.0,14,SOURCE_LOPO_DEVELOPMENT,S3,2.9028525924863304,P3,P3,,0.0,0.190072147165026,0.190072147165026,erm,"{""P1"": 0.17268350828261603, ""P2"": 0.20746078840323856}","{""P1"": 1.970096468925476, ""P2"": 2.5548901557922363}",43,False,,inner_selection,P1_P2,0.26476190476190475,0.6356179118156433,0.2375628121810283
ERM_WARMUP,S3,0.0,15,SOURCE_LOPO_DEVELOPMENT,S3,3.1138903654668715,P3,P3,,0.0,0.16101268643424624,0.16101268643424624,erm,"{""P1"": 0.14493481516838075, ""P2"": 0.1770905536980856}","{""P1"": 1.9833440780639648, ""P2"": 2.623379945755005}",43,False,,inner_selection,P1_P2,0.24095238095238095,0.8229291439056396,0.24138049566880687
ERM_WARMUP,S3,0.0,16,SOURCE_LOPO_DEVELOPMENT,S3,2.067329297785667,P3,P3,,0.0,0.1258022710255214,0.1258022710255214,erm,"{""P1"": 0.11367647020589737, ""P2"": 0.1379280722992761}","{""P1"": 2.0423576831817627, ""P2"": 2.6627233028411865}",43,False,,inner_selection,P1_P2,0.23761904761904762,0.9741910696029663,0.2159024333616504
ERM_WARMUP,S3,0.0,17,SOURCE_LOPO_DEVELOPMENT,S3,2.2508554500185944,P3,P3,,0.0,0.1069337130728222,0.1069337130728222,erm,"{""P1"": 0.09754379925273714, ""P2"": 0.11632362616913659}","{""P1"": 2.006742000579834, ""P2"": 2.670135021209717}",43,False,,inner_selection,P1_P2,0.24095238095238095,0.9343724846839905,0.22221552496329294
ERM_WARMUP,S3,0.0,18,SOURCE_LOPO_DEVELOPMENT,S3,2.1049692456879003,P3,P3,,0.0,0.08989908540532703,0.08989908540532703,erm,"{""P1"": 0.0832012956057276, ""P2"": 0.09659687475079581}","{""P1"": 2.0570812225341797, ""P2"": 2.71834659576416}",43,False,,inner_selection,P1_P2,0.21714285714285714,1.1102272272109985,0.23125410457918028
ERM_WARMUP,S3,0.0,1,SOURCE_LOPO_DEVELOPMENT,S3,1.102147806626509,P3,P3,,0.0,1.957041291736421,1.957041291736421,erm,"{""P1"": 1.9529224659147717, ""P2"": 1.9611600806978013}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,2,SOURCE_LOPO_DEVELOPMENT,S3,0.4608849322925012,P3,P3,,0.0,1.7753634751789154,1.7753634751789154,erm,"{""P1"": 1.7534858256294614, ""P2"": 1.7972411344164894}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,3,SOURCE_LOPO_DEVELOPMENT,S3,1.6073423348230407,P3,P3,,0.0,1.4977701891036261,1.4977701891036261,erm,"{""P1"": 1.4633472950496371, ""P2"": 1.532193076421344}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,4,SOURCE_LOPO_DEVELOPMENT,S3,2.451025159399623,P3,P3,,0.0,1.2566484940241254,1.2566484940241254,erm,"{""P1"": 1.2308846958856734, ""P2"": 1.2824122854263063}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,5,SOURCE_LOPO_DEVELOPMENT,S3,3.89622660779229,P3,P3,,0.0,1.0427806531058417,1.0427806531058417,erm,"{""P1"": 1.0155090489841643, ""P2"": 1.070052240273309}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,6,SOURCE_LOPO_DEVELOPMENT,S3,5.574450978754209,P3,P3,,0.0,0.8702925791816106,0.8702925791816106,erm,"{""P1"": 0.8438906649180821, ""P2"": 0.8966944871251545}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,7,SOURCE_LOPO_DEVELOPMENT,S3,5.806581792850146,P3,P3,,0.0,0.7016524177127414,0.7016524177127414,erm,"{""P1"": 0.6781202604657127, ""P2"": 0.7251845773818001}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,8,SOURCE_LOPO_DEVELOPMENT,S3,5.938004189585495,P3,P3,,0.0,0.5517275667568994,0.5517275667568994,erm,"{""P1"": 0.5324121514956156, ""P2"": 0.5710429844402132}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,9,SOURCE_LOPO_DEVELOPMENT,S3,8.50926262274881,P3,P3,,0.0,0.46992152323798525,0.46992152323798525,erm,"{""P1"": 0.450271349634443, ""P2"": 0.4895717041076176}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,10,SOURCE_LOPO_DEVELOPMENT,S3,6.005324895690949,P3,P3,,0.0,0.3641862620815398,0.3641862620815398,erm,"{""P1"": 0.3477736391529204, ""P2"": 0.3805988892487117}",,43,True,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,1,SOURCE_LOPO_DEVELOPMENT,S3,1.3623323365099007,P3,P3,1.0,0.034446897972596896,1.9833968954994565,1.9833968954994565,irm,"{""P1"": 1.979421049072629, ""P2"": 1.987372734660194}","{""P1"": 1.94179368019104, ""P2"": 1.9680713415145874}",43,True,,inner_selection,P1_P2,0.14285714285714285,0.0011384629178792238,0.0364741641337386
ERM_WARMUP,S3,0.0,2,SOURCE_LOPO_DEVELOPMENT,S3,0.4623990155102181,P3,P3,1.0,0.008727904414491994,1.846873550415039,1.846873550415039,irm,"{""P1"": 1.837875533103943, ""P2"": 1.8558715459278652}","{""P1"": 1.8708122968673706, ""P2"": 1.9632110595703125}",43,True,,inner_selection,P1_P2,0.18904761904761905,0.002266725990921259,0.1419034186282702
ERM_WARMUP,S3,0.0,3,SOURCE_LOPO_DEVELOPMENT,S3,0.6201785103831602,P3,P3,1.0,0.05909350243352708,1.6489043848855154,1.6489043848855154,irm,"{""P1"": 1.6334088064375378, ""P2"": 1.6643999808175223}","{""P1"": 1.764227271080017, ""P2"": 1.973341941833496}",43,True,,inner_selection,P1_P2,0.21428571428571427,0.009256366640329361,0.17814420929308736
ERM_WARMUP,S3,0.0,4,SOURCE_LOPO_DEVELOPMENT,S3,2.227752922383555,P3,P3,1.0,0.13794757394563584,1.3907146635509673,1.3907146635509673,irm,"{""P1"": 1.3591538022813343, ""P2"": 1.4222755248206003}","{""P1"": 1.8119559288024902, ""P2"": 2.037364959716797}",43,True,,inner_selection,P1_P2,0.24142857142857144,0.033611033111810684,0.24542070690345205
ERM_WARMUP,S3,0.0,5,SOURCE_LOPO_DEVELOPMENT,S3,2.6188292829999162,P3,P3,1.0,0.2409051621527899,1.1765493710835775,1.1765493710835775,irm,"{""P1"": 1.1401495622453235, ""P2"": 1.2129491726557413}","{""P1"": 1.7981137037277222, ""P2"": 2.091874122619629}",43,False,,inner_selection,P1_P2,0.24095238095238095,0.07049264013767242,0.19675195025341027
ERM_WARMUP,S3,0.0,6,SOURCE_LOPO_DEVELOPMENT,S3,3.782330976331217,P3,P3,1.0,0.33987725019454956,0.9822209737414406,0.9822209737414406,irm,"{""P1"": 0.9364146064576648, ""P2"": 1.0280273141179765}","{""P1"": 1.8069465160369873, ""P2"": 2.136385679244995}",43,False,,inner_selection,P1_P2,0.21666666666666667,0.09183753281831741,0.18327267419259838
ERM_WARMUP,S3,0.0,7,SOURCE_LOPO_DEVELOPMENT,S3,3.819158465074216,P3,P3,1.0,0.4231452541124253,0.7911265806924729,0.7911265806924729,irm,"{""P1"": 0.7447205349377224, ""P2"": 0.8375326228141785}","{""P1"": 1.8463783264160156, ""P2"": 2.2615890502929688}",43,False,,inner_selection,P1_P2,0.19333333333333333,0.19499361515045166,0.18519407992299888
ERM_WARMUP,S3,0.0,8,SOURCE_LOPO_DEVELOPMENT,S3,6.500617884630828,P3,P3,1.0,0.4076197478175163,0.6594449186325073,0.6594449186325073,irm,"{""P1"": 0.6115787032672337, ""P2"": 0.7073111543201265}","{""P1"": 2.336865186691284, ""P2"": 2.642026901245117}",43,False,,inner_selection,P1_P2,0.16666666666666666,1.5225859880447388,0.10649886676674199
ERM_WARMUP,S3,0.0,9,SOURCE_LOPO_DEVELOPMENT,S3,9.628576533685907,P3,P3,1.0,0.2159190110933213,0.7381641484442212,0.7381641484442212,irm,"{""P1"": 0.6912987300327846, ""P2"": 0.7850295668556577}","{""P1"": 1.900648593902588, ""P2"": 2.3706777095794678}",43,False,,inner_selection,P1_P2,0.23809523809523808,0.37025871872901917,0.22023884184744366
ERM_WARMUP,S3,0.0,10,SOURCE_LOPO_DEVELOPMENT,S3,3.474692734892096,P3,P3,1.0,0.40274292877742224,0.45570675418490453,0.45570675418490453,irm,"{""P1"": 0.41682402803784324, ""P2"": 0.49458947232791356}","{""P1"": 1.8581911325454712, ""P2"": 2.3399784564971924}",43,True,,inner_selection,P1_P2,0.2885714285714286,0.29734963178634644,0.2826494243864374
ERM_WARMUP,S3,0.0,11,SOURCE_LOPO_DEVELOPMENT,S3,3.010661161577684,P3,P3,1.0,0.3824660246712821,0.35660490246046156,0.35660490246046156,irm,"{""P1"": 0.3242983535357884, ""P2"": 0.38891146046774727}","{""P1"": 1.8850706815719604, ""P2"": 2.403989791870117}",43,False,,inner_selection,P1_P2,0.24095238095238095,0.3880784809589386,0.24033872837749887
ERM_WARMUP,S3,0.0,12,SOURCE_LOPO_DEVELOPMENT,S3,3.058730197665474,P3,P3,1.0,0.32856080895378476,0.28640777792249406,0.28640777792249406,irm,"{""P1"": 0.2590731878223873, ""P2"": 0.3137423658370972}","{""P1"": 1.8794364929199219, ""P2"": 2.433178424835205}",43,False,,inner_selection,P1_P2,0.2885714285714286,0.4188152551651001,0.27497880004517355
POST_ANNEAL,S3,1.0,13,SOURCE_LOPO_DEVELOPMENT,S3,2.2712262667818894,P3,P3,1.0,0.2662306594280969,0.24268624981244405,0.23589554045881544,irm,"{""P1"": 0.21378233353296916, ""P2"": 0.25800874465987794}","{""P1"": 1.9112718105316162, ""P2"": 2.5154433250427246}",43,False,,inner_selection,P1_P2,0.2661904761904762,0.5494637489318848,0.25221016922005857
POST_ANNEAL,S3,1.0,14,SOURCE_LOPO_DEVELOPMENT,S3,1.364832703629824,P3,P3,1.0,0.20530871953283036,0.1951652066196714,0.18502169007346744,irm,"{""P1"": 0.1676922402211598, ""P2"": 0.20235114137331645}","{""P1"": 1.963476300239563, ""P2"": 2.635723114013672}",43,False,,inner_selection,P1_P2,0.24095238095238095,0.7968102693557739,0.23142558633503324
POST_ANNEAL,S3,1.0,15,SOURCE_LOPO_DEVELOPMENT,S3,1.1195350579459344,P3,P3,1.0,0.1515408117998214,0.1486793085506984,0.1458178062098367,irm,"{""P1"": 0.13079138792696454, ""P2"": 0.16084422395342873}","{""P1"": 1.9737948179244995, ""P2"": 2.68693208694458}",43,False,,inner_selection,P1_P2,0.26571428571428574,0.8936035633087158,0.261817063203606
POST_ANNEAL,S3,1.0,16,SOURCE_LOPO_DEVELOPMENT,S3,0.8698018505898589,P3,P3,1.0,0.11126706611542475,0.11339546460480918,0.11552386127767109,irm,"{""P1"": 0.10373683831521444, ""P2"": 0.12731088442461833}","{""P1"": 2.053410530090332, ""P2"": 2.76533579826355}",43,False,,inner_selection,P1_P2,0.21428571428571427,1.1687363386154175,0.18642175841118785
POST_ANNEAL,S3,1.0,17,SOURCE_LOPO_DEVELOPMENT,S3,1.0324970285216863,P3,P3,1.0,0.08353560779775893,0.08925970408178512,0.09498379991168067,irm,"{""P1"": 0.0869086274859451, ""P2"": 0.10305897242966153}","{""P1"": 2.0626094341278076, ""P2"": 2.801938056945801}",43,False,,inner_selection,P1_P2,0.23047619047619047,1.2051267623901367,0.24065066366904805
POST_ANNEAL,S3,1.0,18,SOURCE_LOPO_DEVELOPMENT,S3,1.092941979123677,P3,P3,1.0,0.06323370820000059,0.0707847972143264,0.07833588600158692,irm,"{""P1"": 0.07254288938783464, ""P2"": 0.08412888465892701}","{""P1"": 2.0573325157165527, ""P2"": 2.8030290603637695}",43,False,,inner_selection,P1_P2,0.24095238095238095,1.2408512830734253,0.23390312873379168
ERM_WARMUP,S3,0.0,1,SOURCE_LOPO_DEVELOPMENT,S3,1.102147806626509,P3,P3,1.0,0.02406115974994406,1.957041291736421,1.957041291736421,irm,"{""P1"": 1.9529224659147717, ""P2"": 1.9611600806978013}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,2,SOURCE_LOPO_DEVELOPMENT,S3,0.4608849322925012,P3,P3,1.0,0.022391143651708724,1.7753634751789154,1.7753634751789154,irm,"{""P1"": 1.7534858256294614, ""P2"": 1.7972411344164894}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,3,SOURCE_LOPO_DEVELOPMENT,S3,1.6073423348230407,P3,P3,1.0,0.08709246120755634,1.4977701891036261,1.4977701891036261,irm,"{""P1"": 1.4633472950496371, ""P2"": 1.532193076421344}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,4,SOURCE_LOPO_DEVELOPMENT,S3,2.451025159399623,P3,P3,1.0,0.189174276713341,1.2566484940241254,1.2566484940241254,irm,"{""P1"": 1.2308846958856734, ""P2"": 1.2824122854263063}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,5,SOURCE_LOPO_DEVELOPMENT,S3,3.89622660779229,P3,P3,1.0,0.284179148465868,1.0427806531058417,1.0427806531058417,irm,"{""P1"": 1.0155090489841643, ""P2"": 1.070052240273309}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,6,SOURCE_LOPO_DEVELOPMENT,S3,5.574450978754209,P3,P3,1.0,0.3350954257117377,0.8702925791816106,0.8702925791816106,irm,"{""P1"": 0.8438906649180821, ""P2"": 0.8966944871251545}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,7,SOURCE_LOPO_DEVELOPMENT,S3,5.806581792850146,P3,P3,1.0,0.39028902566622176,0.7016524177127414,0.7016524177127414,irm,"{""P1"": 0.6781202604657127, ""P2"": 0.7251845773818001}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,8,SOURCE_LOPO_DEVELOPMENT,S3,5.938004189585495,P3,P3,1.0,0.4138282504914299,0.5517275667568994,0.5517275667568994,irm,"{""P1"": 0.5324121514956156, ""P2"": 0.5710429844402132}",,43,False,,outer_refit,P1_P2,,,
POST_ANNEAL,S3,1.0,9,SOURCE_LOPO_DEVELOPMENT,S3,3.7941185354142886,P3,P3,1.0,0.2967358271375535,0.42060380791860913,0.5150372993378413,irm,"{""P1"": 0.4955021603523739, ""P2"": 0.5345724419563536}",,43,False,,outer_refit,P1_P2,,,
POST_ANNEAL,S3,1.0,10,SOURCE_LOPO_DEVELOPMENT,S3,1.1976928829852471,P3,P3,1.0,0.18314587358444456,0.32094311574148754,0.45874034911867173,irm,"{""P1"": 0.4327657607245067, ""P2"": 0.4847149416189345}",,43,True,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,1,SOURCE_LOPO_DEVELOPMENT,S3,1.3623323365099007,P3,P3,10.0,0.034446897972596896,1.9833968954994565,1.9833968954994565,irm,"{""P1"": 1.979421049072629, ""P2"": 1.987372734660194}","{""P1"": 1.94179368019104, ""P2"": 1.9680713415145874}",43,True,,inner_selection,P1_P2,0.14285714285714285,0.0011384629178792238,0.0364741641337386
ERM_WARMUP,S3,0.0,2,SOURCE_LOPO_DEVELOPMENT,S3,0.4623990155102181,P3,P3,10.0,0.008727904414491994,1.846873550415039,1.846873550415039,irm,"{""P1"": 1.837875533103943, ""P2"": 1.8558715459278652}","{""P1"": 1.8708122968673706, ""P2"": 1.9632110595703125}",43,True,,inner_selection,P1_P2,0.18904761904761905,0.002266725990921259,0.1419034186282702
ERM_WARMUP,S3,0.0,3,SOURCE_LOPO_DEVELOPMENT,S3,0.6201785103831602,P3,P3,10.0,0.05909350243352708,1.6489043848855154,1.6489043848855154,irm,"{""P1"": 1.6334088064375378, ""P2"": 1.6643999808175223}","{""P1"": 1.764227271080017, ""P2"": 1.973341941833496}",43,True,,inner_selection,P1_P2,0.21428571428571427,0.009256366640329361,0.17814420929308736
ERM_WARMUP,S3,0.0,4,SOURCE_LOPO_DEVELOPMENT,S3,2.227752922383555,P3,P3,10.0,0.13794757394563584,1.3907146635509673,1.3907146635509673,irm,"{""P1"": 1.3591538022813343, ""P2"": 1.4222755248206003}","{""P1"": 1.8119559288024902, ""P2"": 2.037364959716797}",43,True,,inner_selection,P1_P2,0.24142857142857144,0.033611033111810684,0.24542070690345205
ERM_WARMUP,S3,0.0,5,SOURCE_LOPO_DEVELOPMENT,S3,2.6188292829999162,P3,P3,10.0,0.2409051621527899,1.1765493710835775,1.1765493710835775,irm,"{""P1"": 1.1401495622453235, ""P2"": 1.2129491726557413}","{""P1"": 1.7981137037277222, ""P2"": 2.091874122619629}",43,False,,inner_selection,P1_P2,0.24095238095238095,0.07049264013767242,0.19675195025341027
ERM_WARMUP,S3,0.0,6,SOURCE_LOPO_DEVELOPMENT,S3,3.782330976331217,P3,P3,10.0,0.33987725019454956,0.9822209737414406,0.9822209737414406,irm,"{""P1"": 0.9364146064576648, ""P2"": 1.0280273141179765}","{""P1"": 1.8069465160369873, ""P2"": 2.136385679244995}",43,False,,inner_selection,P1_P2,0.21666666666666667,0.09183753281831741,0.18327267419259838
ERM_WARMUP,S3,0.0,7,SOURCE_LOPO_DEVELOPMENT,S3,3.819158465074216,P3,P3,10.0,0.4231452541124253,0.7911265806924729,0.7911265806924729,irm,"{""P1"": 0.7447205349377224, ""P2"": 0.8375326228141785}","{""P1"": 1.8463783264160156, ""P2"": 2.2615890502929688}",43,False,,inner_selection,P1_P2,0.19333333333333333,0.19499361515045166,0.18519407992299888
ERM_WARMUP,S3,0.0,8,SOURCE_LOPO_DEVELOPMENT,S3,6.500617884630828,P3,P3,10.0,0.4076197478175163,0.6594449186325073,0.6594449186325073,irm,"{""P1"": 0.6115787032672337, ""P2"": 0.7073111543201265}","{""P1"": 2.336865186691284, ""P2"": 2.642026901245117}",43,False,,inner_selection,P1_P2,0.16666666666666666,1.5225859880447388,0.10649886676674199
ERM_WARMUP,S3,0.0,9,SOURCE_LOPO_DEVELOPMENT,S3,9.628576533685907,P3,P3,10.0,0.2159190110933213,0.7381641484442212,0.7381641484442212,irm,"{""P1"": 0.6912987300327846, ""P2"": 0.7850295668556577}","{""P1"": 1.900648593902588, ""P2"": 2.3706777095794678}",43,False,,inner_selection,P1_P2,0.23809523809523808,0.37025871872901917,0.22023884184744366
ERM_WARMUP,S3,0.0,10,SOURCE_LOPO_DEVELOPMENT,S3,3.474692734892096,P3,P3,10.0,0.40274292877742224,0.45570675418490453,0.45570675418490453,irm,"{""P1"": 0.41682402803784324, ""P2"": 0.49458947232791356}","{""P1"": 1.8581911325454712, ""P2"": 2.3399784564971924}",43,True,,inner_selection,P1_P2,0.2885714285714286,0.29734963178634644,0.2826494243864374
ERM_WARMUP,S3,0.0,11,SOURCE_LOPO_DEVELOPMENT,S3,3.010661161577684,P3,P3,10.0,0.3824660246712821,0.35660490246046156,0.35660490246046156,irm,"{""P1"": 0.3242983535357884, ""P2"": 0.38891146046774727}","{""P1"": 1.8850706815719604, ""P2"": 2.403989791870117}",43,False,,inner_selection,P1_P2,0.24095238095238095,0.3880784809589386,0.24033872837749887
ERM_WARMUP,S3,0.0,12,SOURCE_LOPO_DEVELOPMENT,S3,3.058730197665474,P3,P3,10.0,0.32856080895378476,0.28640777792249406,0.28640777792249406,irm,"{""P1"": 0.2590731878223873, ""P2"": 0.3137423658370972}","{""P1"": 1.8794364929199219, ""P2"": 2.433178424835205}",43,False,,inner_selection,P1_P2,0.2885714285714286,0.4188152551651001,0.27497880004517355
POST_ANNEAL,S3,10.0,13,SOURCE_LOPO_DEVELOPMENT,S3,3.3703153373732584,P3,P3,10.0,0.1980607668133009,0.20593114827360426,0.45217192797433764,irm,"{""P1"": 0.41918396870295205, ""P2"": 0.4851598872457232}","{""P1"": 2.804107666015625, ""P2"": 3.4153201580047607}",43,False,,inner_selection,P1_P2,0.14285714285714285,4.6238861083984375,0.06610338537717962
POST_ANNEAL,S3,10.0,14,SOURCE_LOPO_DEVELOPMENT,S3,78.8254992296914,P3,P3,10.0,4.5289867250692275,4.3531290724163965,2.594552990141369,irm,"{""P1"": 2.539092752365839, ""P2"": 2.6500132510775614}","{""P1"": 2.5101284980773926, ""P2"": 2.621001958847046}",43,False,,inner_selection,P1_P2,0.14285714285714285,1.1950747966766357,0.03910323253388947
POST_ANNEAL,S3,10.0,15,SOURCE_LOPO_DEVELOPMENT,S3,7.25180367954736,P3,P3,10.0,0.24396303022191637,0.41316012995583673,2.1051311756315685,irm,"{""P1"": 2.086637998308454, ""P2"": 2.123624358858381}","{""P1"": 2.153991460800171, ""P2"": 2.226780652999878}",43,False,,inner_selection,P1_P2,0.16952380952380952,0.1880059540271759,0.07324125639316803
POST_ANNEAL,S3,10.0,16,SOURCE_LOPO_DEVELOPMENT,S3,0.8915639054276084,P3,P3,10.0,0.018470440357923508,0.1892931557553155,1.897520336877732,irm,"{""P1"": 1.8872411845979236, ""P2"": 1.9077994964236304}","{""P1"": 1.9653794765472412, ""P2"": 2.0201566219329834}",43,False,,inner_selection,P1_P2,0.2361904761904762,0.014315333217382431,0.12769902022511626
POST_ANNEAL,S3,10.0,17,SOURCE_LOPO_DEVELOPMENT,S3,0.2475260293053271,P3,P3,10.0,0.0004239377482528133,0.16998551539012363,1.865601298922584,irm,"{""P1"": 1.8553555216108049, ""P2"": 1.8758470660164244}","{""P1"": 1.963573694229126, ""P2"": 2.018157482147217}",43,False,,inner_selection,P1_P2,0.16714285714285715,0.013763985596597195,0.1160877445532591
POST_ANNEAL,S3,10.0,18,SOURCE_LOPO_DEVELOPMENT,S3,0.09625313828822878,P3,P3,10.0,0.0017507933727687313,0.1690726033846537,1.8422907020932153,irm,"{""P1"": 1.832089426403954, ""P2"": 1.8524919952665055}","{""P1"": 1.960249662399292, ""P2"": 2.0153067111968994}",43,False,,inner_selection,P1_P2,0.12142857142857143,0.012509940192103386,0.08143758010691947
ERM_WARMUP,S3,0.0,1,SOURCE_LOPO_DEVELOPMENT,S3,1.102147806626509,P3,P3,10.0,0.02406115974994406,1.957041291736421,1.957041291736421,irm,"{""P1"": 1.9529224659147717, ""P2"": 1.9611600806978013}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,2,SOURCE_LOPO_DEVELOPMENT,S3,0.4608849322925012,P3,P3,10.0,0.022391143651708724,1.7753634751789154,1.7753634751789154,irm,"{""P1"": 1.7534858256294614, ""P2"": 1.7972411344164894}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,3,SOURCE_LOPO_DEVELOPMENT,S3,1.6073423348230407,P3,P3,10.0,0.08709246120755634,1.4977701891036261,1.4977701891036261,irm,"{""P1"": 1.4633472950496371, ""P2"": 1.532193076421344}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,4,SOURCE_LOPO_DEVELOPMENT,S3,2.451025159399623,P3,P3,10.0,0.189174276713341,1.2566484940241254,1.2566484940241254,irm,"{""P1"": 1.2308846958856734, ""P2"": 1.2824122854263063}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,5,SOURCE_LOPO_DEVELOPMENT,S3,3.89622660779229,P3,P3,10.0,0.284179148465868,1.0427806531058417,1.0427806531058417,irm,"{""P1"": 1.0155090489841643, ""P2"": 1.070052240273309}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,6,SOURCE_LOPO_DEVELOPMENT,S3,5.574450978754209,P3,P3,10.0,0.3350954257117377,0.8702925791816106,0.8702925791816106,irm,"{""P1"": 0.8438906649180821, ""P2"": 0.8966944871251545}",,43,False,,outer_refit,P1_P2,,,
ERM_WARMUP,S3,0.0,7,SOURCE_LOPO_DEVELOPMENT,S3,5.806581792850146,P3,P3,10.0,0.39028902566622176,0.7016524177127414,0.7016524177127414,irm,"{""P1"": 0.6781202604657127, ""P2"": 0.7251845773818001}",,43,False,,outer_refit,P1_P2,,,
