pair_id,level_a,level_b,signal_position,conditional_frequency_ghz,cell_mean_db,additive_prediction_db,interaction_db
encoding_state_x_position,1,P3,57,5.6107142857,-59.0170161046,-58.832280079,-0.184736025517
encoding_state_x_position,1,P3,58,5.6214285714,-58.4355298156,-58.5406456829,0.105115867282
encoding_state_x_position,1,P3,59,5.6321428571,-57.7949718406,-58.2183363275,0.423364486924
encoding_state_x_position,1,P3,60,5.6428571429,-57.1179642782,-57.719886976,0.601922697827
encoding_state_x_position,1,P3,61,5.6535714286,-56.5537182202,-57.257467409,0.703749188806
encoding_state_x_position,1,P3,62,5.6642857143,-55.8263108368,-56.5537192003,0.727408363555
encoding_state_x_position,1,P3,63,5.6750000000,-55.3829419097,-56.1034862402,0.720544330524
encoding_state_x_position,1,P3,64,5.6857142857,-55.0805282794,-55.7015902689,0.62106198945
encoding_state_x_position,1,P3,65,5.6964285714,-54.7865636863,-55.3142198979,0.527656211559
encoding_state_x_position,1,P3,66,5.7071428571,-54.8998150926,-55.3458052896,0.445990196997
encoding_state_x_position,1,P3,67,5.7178571429,-55.3127831488,-55.6102793805,0.297496231707
encoding_state_x_position,1,P3,68,5.7285714286,-55.3218680762,-55.5978809145,0.276012838232
encoding_state_x_position,1,P3,69,5.7392857143,-55.6484973895,-55.9336583317,0.285160942152
encoding_state_x_position,1,P3,70,5.7500000000,-56.0631173715,-56.4805722934,0.417454921949
encoding_state_x_position,1,P3,71,5.7607142857,-56.6828965207,-57.2979951512,0.615098630519
encoding_state_x_position,1,P3,72,5.7714285714,-57.6984219976,-58.4002430618,0.701821064201
encoding_state_x_position,1,P3,73,5.7821428571,-58.3180317878,-59.1236102775,0.805578489745
encoding_state_x_position,1,P3,74,5.7928571429,-58.8567923087,-59.6844978129,0.827705504114
encoding_state_x_position,1,P3,75,5.8035714286,-59.1050442208,-59.8618938742,0.756849653362
encoding_state_x_position,1,P3,76,5.8142857143,-59.3983495945,-60.0331803342,0.634830739662
encoding_state_x_position,1,P3,77,5.8250000000,-59.6791353948,-60.2346916392,0.555556244355
encoding_state_x_position,1,P3,78,5.8357142857,-59.7903050047,-60.1396328407,0.349327835945
encoding_state_x_position,1,P3,79,5.8464285714,-59.7243155193,-59.9037232966,0.179407777216
encoding_state_x_position,1,P3,80,5.8571428571,-59.7772234804,-59.7937763766,0.0165528961853
encoding_state_x_position,1,P3,81,5.8678571429,-59.6387155206,-59.5476228358,-0.0910926847847
encoding_state_x_position,1,P3,82,5.8785714286,-59.1059393774,-59.014283265,-0.0916561123973
encoding_state_x_position,1,P3,83,5.8892857143,-58.8019956767,-58.636058912,-0.165936764738
encoding_state_x_position,1,P3,84,5.9000000000,-58.3701727581,-58.2855883742,-0.084584383962
encoding_state_x_position,1,P3,85,5.9107142857,-58.3874408677,-58.2662894334,-0.121151434309
encoding_state_x_position,1,P3,86,5.9214285714,-58.533267204,-58.2475911055,-0.285676098463
encoding_state_x_position,1,P3,87,5.9321428571,-58.1538424445,-57.9114189484,-0.242423496154
encoding_state_x_position,1,P3,88,5.9428571429,-57.6817640422,-57.5133481924,-0.168415849831
encoding_state_x_position,1,P3,89,5.9535714286,-57.2973902113,-57.1515404688,-0.145849742494
encoding_state_x_position,1,P3,90,5.9642857143,-57.0003674779,-56.9599705278,-0.0403969500685
encoding_state_x_position,1,P3,91,5.9750000000,-56.4944757969,-56.596053307,0.101577510143
encoding_state_x_position,1,P3,92,5.9857142857,-55.9005987343,-56.1955985829,0.294999848639
encoding_state_x_position,1,P3,93,5.9964285714,-55.4581710309,-55.9275614466,0.469390415644
encoding_state_x_position,1,P3,94,6.0071428571,-55.0769590278,-55.6668740434,0.589915015586
encoding_state_x_position,1,P3,95,6.0178571429,-54.8458143212,-55.5297443121,0.683929990936
encoding_state_x_position,1,P3,96,6.0285714286,-54.7253064128,-55.4610539771,0.735747564311
encoding_state_x_position,1,P3,97,6.0392857143,-54.9332888224,-55.6877680348,0.754479212434
encoding_state_x_position,1,P3,98,6.0500000000,-55.3350706134,-56.0412649537,0.706194340352
encoding_state_x_position,1,P3,99,6.0607142857,-56.2228525092,-56.7732855915,0.550433082243
encoding_state_x_position,1,P3,100,6.0714285714,-57.1953587134,-57.6150457941,0.419687080729
encoding_state_x_position,1,P3,101,6.0821428571,-57.8310240165,-58.1815367208,0.350512704281
encoding_state_x_position,1,P3,102,6.0928571429,-58.4795971997,-58.664863516,0.185266316323
encoding_state_x_position,1,P3,103,6.1035714286,-59.0763553721,-59.0751347983,-0.00122057382781
encoding_state_x_position,1,P3,104,6.1142857143,-59.4889222445,-59.3947522619,-0.0941699826422
encoding_state_x_position,1,P3,105,6.1250000000,-60.150606232,-59.8206639428,-0.329942289194
encoding_state_x_position,1,P3,106,6.1357142857,-61.0140952138,-60.6598268687,-0.354268345124
encoding_state_x_position,1,P3,107,6.1464285714,-61.7692307395,-61.3670673493,-0.402163390194
encoding_state_x_position,1,P3,108,6.1571428571,-62.218357469,-61.7785676858,-0.439789783209
encoding_state_x_position,1,P3,109,6.1678571429,-62.7333531291,-62.3101235737,-0.423229555472
encoding_state_x_position,1,P3,110,6.1785714286,-62.8380875388,-62.6245481743,-0.213539364417
encoding_state_x_position,1,P3,111,6.1892857143,-62.9263319892,-62.760182705,-0.166149284191
encoding_state_x_position,1,P3,112,6.2000000000,-62.7904788434,-62.6076201664,-0.182858676944
encoding_state_x_position,1,P3,113,6.2107142857,-62.6499047031,-62.5091579666,-0.140746736508
encoding_state_x_position,1,P3,114,6.2214285714,-62.3453400531,-62.1668172006,-0.178522852417
encoding_state_x_position,1,P3,115,6.2321428571,-61.6723669245,-61.4529180815,-0.219448842991
encoding_state_x_position,1,P3,116,6.2428571429,-61.2475521503,-60.9256024194,-0.321949730919
encoding_state_x_position,1,P3,117,6.2535714286,-60.7189066912,-60.3462116244,-0.372695066818
encoding_state_x_position,1,P3,118,6.2642857143,-60.4880288051,-60.059736621,-0.428292184109
encoding_state_x_position,1,P3,119,6.2750000000,-60.6386998367,-60.0874945225,-0.551205314242
encoding_state_x_position,1,P3,120,6.2857142857,-60.9327421807,-60.4528011254,-0.479941055242
encoding_state_x_position,1,P3,121,6.2964285714,-60.9164321102,-60.5040221715,-0.412409938784
encoding_state_x_position,1,P3,122,6.3071428571,-60.8202163938,-60.4665750479,-0.353641345911
encoding_state_x_position,1,P3,123,6.3178571429,-60.3828332425,-60.2334033029,-0.14942993968
encoding_state_x_position,1,P3,124,6.3285714286,-59.7204260721,-59.7858947819,0.0654687098822
encoding_state_x_position,1,P3,125,6.3392857143,-59.3253508717,-59.48907991,0.163729038299
encoding_state_x_position,1,P3,126,6.3500000000,-59.1090117629,-59.3795726502,0.270560887353
encoding_state_x_position,1,P3,127,6.3607142857,-59.4322304992,-59.6432190698,0.21098857057
encoding_state_x_position,1,P3,128,6.3714285714,-59.8856725861,-59.9961602285,0.110487642395
encoding_state_x_position,1,P3,129,6.3821428571,-60.1615166988,-60.2732401486,0.111723449853
encoding_state_x_position,1,P3,130,6.3928571429,-60.917267658,-60.9096127797,-0.00765487826296
encoding_state_x_position,1,P3,131,6.4035714286,-61.3462428348,-61.285249243,-0.0609935917858
encoding_state_x_position,1,P3,132,6.4142857143,-61.5965444191,-61.5626561704,-0.0338882487574
encoding_state_x_position,1,P3,133,6.4250000000,-61.937757949,-61.854398291,-0.0833596580655
encoding_state_x_position,1,P3,134,6.4357142857,-62.2830089287,-62.1470827592,-0.135926169503
encoding_state_x_position,1,P3,135,6.4464285714,-62.2475264611,-62.1171826202,-0.130343840911
encoding_state_x_position,1,P3,136,6.4571428571,-61.8324168119,-61.7988832412,-0.0335335706997
encoding_state_x_position,1,P3,137,6.4678571429,-60.986742615,-61.1803313237,0.193588708621
encoding_state_x_position,1,P3,138,6.4785714286,-60.3433509252,-60.682186047,0.338835121811
encoding_state_x_position,1,P3,139,6.4892857143,-59.6379084207,-60.1147465768,0.476838156058
encoding_state_x_position,1,P3,140,6.5000000000,-59.0658662604,-59.6985873383,0.632721077934
encoding_state_x_position,1,P3,141,6.5107142857,-58.7027504309,-59.4055879901,0.702837559231
encoding_state_x_position,1,P3,142,6.5214285714,-58.1862899755,-59.0415312596,0.855241284102
encoding_state_x_position,1,P3,143,6.5321428571,-57.5555352427,-58.5708375715,1.01530232884
encoding_state_x_position,1,P3,144,6.5428571429,-57.2879677346,-58.3514900683,1.06352233369
encoding_state_x_position,1,P3,145,6.5535714286,-57.0538518811,-58.1395828728,1.08573099176
encoding_state_x_position,1,P3,146,6.5642857143,-56.8788127548,-57.9630777391,1.08426498424
encoding_state_x_position,1,P3,147,6.5750000000,-56.8741812518,-57.8326576303,0.95847637849
encoding_state_x_position,1,P3,148,6.5857142857,-56.8540284352,-57.7124082171,0.858379781876
encoding_state_x_position,1,P3,149,6.5964285714,-56.8198973928,-57.6534141852,0.833516792489
encoding_state_x_position,1,P3,150,6.6071428571,-56.8125649814,-57.5862692334,0.773704251914
encoding_state_x_position,1,P3,151,6.6178571429,-56.9653066383,-57.6216193626,0.656312724303
encoding_state_x_position,1,P3,152,6.6285714286,-57.4023160897,-57.872807608,0.470491518323
encoding_state_x_position,1,P3,153,6.6392857143,-57.6059757854,-57.9315191521,0.325543366639
encoding_state_x_position,1,P3,154,6.6500000000,-57.6638855942,-57.9820178482,0.318132253967
encoding_state_x_position,1,P3,155,6.6607142857,-57.7624768794,-58.0370731503,0.27459627091
encoding_state_x_position,1,P3,156,6.6714285714,-57.6147337638,-57.8419529057,0.227219141822
encoding_state_x_position,1,P3,157,6.6821428571,-57.389632548,-57.6025231308,0.212890582834
encoding_state_x_position,1,P3,158,6.6928571429,-57.2874227907,-57.4645721691,0.177149378331
encoding_state_x_position,1,P3,159,6.7035714286,-57.5715563412,-57.5838274128,0.0122710715904
encoding_state_x_position,1,P3,160,6.7142857143,-57.5459819458,-57.4482172678,-0.0977646779532
encoding_state_x_position,1,P3,161,6.7250000000,-57.4960648161,-57.3090848272,-0.186979988902
encoding_state_x_position,1,P3,162,6.7357142857,-57.2030640272,-57.0367131037,-0.166350923452
encoding_state_x_position,1,P3,163,6.7464285714,-56.8783413094,-56.7494745727,-0.128866736697
encoding_state_x_position,1,P3,164,6.7571428571,-56.6262190002,-56.4953333196,-0.130885680553
encoding_state_x_position,1,P3,165,6.7678571429,-56.6293151984,-56.4860690922,-0.143246106279
encoding_state_x_position,1,P3,166,6.7785714286,-56.8514481229,-56.6217767166,-0.229671406338
encoding_state_x_position,1,P3,167,6.7892857143,-56.960914159,-56.7527444082,-0.208169750797
encoding_state_x_position,1,P3,168,6.8000000000,-57.1843949918,-57.0622750905,-0.122119901243
encoding_state_x_position,1,P3,169,6.8107142857,-57.9115819301,-57.723021082,-0.188560848153
encoding_state_x_position,1,P3,170,6.8214285714,-58.5129081657,-58.2558670059,-0.257041159843
encoding_state_x_position,1,P3,171,6.8321428571,-58.9815878485,-58.7433573389,-0.238230509622
encoding_state_x_position,1,P3,172,6.8428571429,-59.5016610487,-59.2640846165,-0.237576432163
encoding_state_x_position,1,P3,173,6.8535714286,-60.1785000498,-59.8500400549,-0.328459994862
encoding_state_x_position,1,P3,174,6.8642857143,-60.6191240294,-60.3340675595,-0.285056469975
encoding_state_x_position,1,P3,175,6.8750000000,-60.7808722069,-60.5376520556,-0.243220151281
encoding_state_x_position,1,P3,176,6.8857142857,-60.7017545347,-60.5847847791,-0.116969755593
encoding_state_x_position,1,P3,177,6.8964285714,-60.4843799253,-60.4593679166,-0.0250120087187
encoding_state_x_position,1,P3,178,6.9071428571,-60.1614179832,-60.2411795599,0.0797615766709
encoding_state_x_position,1,P3,179,6.9178571429,-60.0774396058,-60.2095026674,0.132063061598
encoding_state_x_position,1,P3,180,6.9285714286,-59.8760329475,-60.0585000565,0.182467108999
encoding_state_x_position,1,P3,181,6.9392857143,-59.6181474009,-59.9304537142,0.312306313337
encoding_state_x_position,1,P3,182,6.9500000000,-59.4986093638,-59.9086021768,0.40999281304
encoding_state_x_position,1,P3,183,6.9607142857,-59.6078507374,-59.9942803632,0.386429625804
encoding_state_x_position,1,P3,184,6.9714285714,-59.7086922544,-60.0954547921,0.386762537705
encoding_state_x_position,1,P3,185,6.9821428571,-59.6062967236,-60.09933371,0.493036986404
encoding_state_x_position,1,P3,186,6.9928571429,-59.4870803029,-60.0471972814,0.560116978515
encoding_state_x_position,1,P3,187,7.0035714286,-59.6254311462,-60.144724161,0.519293014806
encoding_state_x_position,1,P3,188,7.0142857143,-59.599844658,-60.1367030394,0.536858381381
encoding_state_x_position,1,P3,189,7.0250000000,-59.7720668427,-60.2792273373,0.507160494629
encoding_state_x_position,1,P3,190,7.0357142857,-59.9430687585,-60.4768684511,0.533799692553
encoding_state_x_position,1,P3,191,7.0464285714,-59.8521604275,-60.4447080089,0.592547581397
encoding_state_x_position,1,P3,192,7.0571428571,-59.4580401543,-60.1421980976,0.684157943335
encoding_state_x_position,1,P3,193,7.0678571429,-58.9991662217,-59.828076717,0.828910495276
encoding_state_x_position,1,P3,194,7.0785714286,-58.3465182436,-59.3749289132,1.02841066959
encoding_state_x_position,1,P3,195,7.0892857143,-57.9508664205,-59.0943412277,1.14347480714
encoding_state_x_position,1,P3,196,7.1000000000,-57.6758290129,-58.8792436377,1.20341462479
encoding_state_x_position,1,P3,197,7.1107142857,-57.6387515691,-58.7809805824,1.14222901323
encoding_state_x_position,1,P3,198,7.1214285714,-57.9502898463,-58.900942495,0.950652648698
encoding_state_x_position,1,P3,199,7.1321428571,-58.1346626587,-58.947811678,0.813149019349
encoding_state_x_position,1,P3,200,7.1428571429,-58.1717007666,-58.8005633597,0.628862593106
encoding_state_x_position,1,P3,201,7.1535714286,-58.2300277837,-58.5328277714,0.302799987744
encoding_state_x_position,1,P3,202,7.1642857143,-58.0688927807,-58.1802086315,0.111315850876
encoding_state_x_position,1,P3,203,7.1750000000,-58.1183286498,-58.033279663,-0.085048986884
encoding_state_x_position,1,P3,204,7.1857142857,-57.9316449732,-57.6842580061,-0.247386967141
encoding_state_x_position,1,P3,205,7.1964285714,-57.6877316883,-57.437126577,-0.250605111326
encoding_state_x_position,1,P3,206,7.2071428571,-57.4497953334,-57.274455784,-0.175339549371
encoding_state_x_position,1,P3,207,7.2178571429,-57.3166803496,-57.2774318935,-0.0392484560583
encoding_state_x_position,1,P3,208,7.2285714286,-57.2526335383,-57.4436402761,0.19100673779
encoding_state_x_position,1,P3,209,7.2392857143,-57.7478016985,-58.0454262749,0.297624576398
encoding_state_x_position,1,P3,210,7.2500000000,-58.0886406709,-58.3278846866,0.239244015702
encoding_state_x_position,1,P3,211,7.2607142857,-58.4091145791,-58.5505892167,0.141474637695
encoding_state_x_position,1,P3,212,7.2714285714,-58.8777823081,-59.0523292105,0.174546902418
encoding_state_x_position,1,P3,213,7.2821428571,-59.0548941708,-59.3423722034,0.287478032605
encoding_state_x_position,1,P3,214,7.2928571429,-59.0590781045,-59.4778267924,0.418748687902
encoding_state_x_position,1,P3,215,7.3035714286,-58.9719783946,-59.39856887,0.426590475386
encoding_state_x_position,1,P3,216,7.3142857143,-58.6763751886,-59.1811618803,0.50478669177
encoding_state_x_position,1,P3,217,7.3250000000,-58.3586487532,-58.8399176814,0.481268928232
encoding_state_x_position,1,P3,218,7.3357142857,-58.1100594682,-58.5246368026,0.414577334347
encoding_state_x_position,1,P3,219,7.3464285714,-57.8369821232,-58.1802714782,0.343289355051
encoding_state_x_position,1,P3,220,7.3571428571,-57.4447723508,-57.7065794581,0.261807107322
encoding_state_x_position,1,P3,221,7.3678571429,-57.402082744,-57.5493877561,0.147305012029
encoding_state_x_position,1,P3,222,7.3785714286,-57.4006738574,-57.4743569051,0.0736830476175
encoding_state_x_position,1,P3,223,7.3892857143,-57.4263085315,-57.3186791186,-0.107629412894
encoding_state_x_position,1,P3,224,7.4000000000,-57.1395869788,-56.8224058059,-0.317181172888
encoding_state_x_position,1,P3,225,7.4107142857,-56.8836008135,-56.5283176647,-0.355283148788
encoding_state_x_position,1,P3,226,7.4214285714,-56.7327196494,-56.4721852746,-0.26053437477
encoding_state_x_position,1,P3,227,7.4321428571,-56.4960966117,-56.3172852243,-0.178811387437
encoding_state_x_position,1,P3,228,7.4428571429,-56.4479487218,-56.3254259495,-0.122522772326
encoding_state_x_position,1,P3,229,7.4535714286,-56.4922511172,-56.378004169,-0.114246948133
encoding_state_x_position,1,P3,230,7.4642857143,-56.4660028139,-56.423402675,-0.0426001389173
encoding_state_x_position,1,P3,231,7.4750000000,-56.6132337042,-56.5819953651,-0.0312383390692
encoding_state_x_position,1,P3,232,7.4857142857,-56.7131235054,-56.6881916148,-0.024931890579
encoding_state_x_position,1,P3,233,7.4964285714,-56.3741686684,-56.3900742032,0.0159055348593
encoding_state_x_position,1,P3,234,7.5071428571,-56.1987096192,-56.2629782493,0.064268630125
encoding_state_x_position,1,P3,235,7.5178571429,-56.2486341865,-56.3448888592,0.0962546726776
encoding_state_x_position,1,P3,236,7.5285714286,-56.1673941553,-56.2916221033,0.124227947939
encoding_state_x_position,1,P3,237,7.5392857143,-55.8882320669,-56.0332609097,0.145028842832
encoding_state_x_position,1,P3,238,7.5500000000,-55.4317478056,-55.6811287201,0.249380914509
encoding_state_x_position,1,P3,239,7.5607142857,-55.151603055,-55.4291571632,0.277554108174
encoding_state_x_position,1,P3,240,7.5714285714,-54.7604326258,-55.0958790054,0.335446379585
encoding_state_x_position,1,P3,241,7.5821428571,-54.5289315499,-54.9371138674,0.408182317467
encoding_state_x_position,1,P3,242,7.5928571429,-54.6212671664,-54.9446284934,0.32336132708
encoding_state_x_position,1,P3,243,7.6035714286,-54.7869598567,-55.0708712079,0.283911351252
encoding_state_x_position,1,P3,244,7.6142857143,-55.1011163789,-55.3186569264,0.21754054752
encoding_state_x_position,1,P3,245,7.6250000000,-55.4787010908,-55.5960167896,0.117315698703
encoding_state_x_position,1,P3,246,7.6357142857,-55.6558680085,-55.6863070592,0.0304390506908
encoding_state_x_position,1,P3,247,7.6464285714,-55.4097656383,-55.4591121297,0.0493464914543
encoding_state_x_position,1,P3,248,7.6571428571,-55.5982115008,-55.5446366636,-0.0535748371862
encoding_state_x_position,1,P3,249,7.6678571429,-55.8253888945,-55.6925069916,-0.13288190289
encoding_state_x_position,1,P3,250,7.6785714286,-56.0798405598,-55.8569724679,-0.222868091978
encoding_state_x_position,1,P3,251,7.6892857143,-56.2670284675,-55.9139556986,-0.353072768924
encoding_state_x_position,1,P3,252,7.7000000000,-56.2327200455,-55.8323331365,-0.400386908983
encoding_state_x_position,1,P3,253,7.7107142857,-56.3198171975,-55.8328068383,-0.487010359254
encoding_state_x_position,1,P3,254,7.7214285714,-56.4604491644,-56.0292588107,-0.431190353701
encoding_state_x_position,1,P3,255,7.7321428571,-56.5900943239,-56.3610319017,-0.229062422244
encoding_state_x_position,1,P3,256,7.7428571429,-56.9326034853,-56.7376081725,-0.194995312789
encoding_state_x_position,1,P3,257,7.7535714286,-56.9629129667,-56.8153555332,-0.147557433451
encoding_state_x_position,1,P3,258,7.7642857143,-56.8588919663,-56.819886649,-0.0390053172897
encoding_state_x_position,1,P3,259,7.7750000000,-56.7473126624,-56.7553362452,0.00802358283112
encoding_state_x_position,1,P3,260,7.7857142857,-56.6180876076,-56.6795200138,0.0614324061957
encoding_state_x_position,1,P3,261,7.7964285714,-56.6414808479,-56.8377147883,0.196233940366
encoding_state_x_position,1,P3,262,7.8071428571,-56.5953947726,-56.8127453272,0.21735055457
encoding_state_x_position,1,P3,263,7.8178571429,-56.9186733819,-57.1082817407,0.189608358828
encoding_state_x_position,1,P3,264,7.8285714286,-57.1982248972,-57.3873018853,0.18907698801
encoding_state_x_position,1,P3,265,7.8392857143,-57.5067714486,-57.566565611,0.0597941624227
encoding_state_x_position,1,P3,266,7.8500000000,-57.8371332129,-57.9378794336,0.100746220744
encoding_state_x_position,1,P3,267,7.8607142857,-58.4168952782,-58.5843731628,0.167477884609
encoding_state_x_position,1,P3,268,7.8714285714,-58.9797678968,-59.2569714074,0.277203510576
encoding_state_x_position,1,P3,269,7.8821428571,-59.6272323279,-59.9468160566,0.319583728747
encoding_state_x_position,1,P3,270,7.8928571429,-60.2661878373,-60.491778783,0.225590945699
encoding_state_x_position,1,P3,271,7.9035714286,-60.4122039107,-60.6032308897,0.191026978987
encoding_state_x_position,1,P3,272,7.9142857143,-60.3447473323,-60.6086969884,0.263949656055
encoding_state_x_position,1,P3,273,7.9250000000,-60.4293188614,-60.7147310931,0.285412231706
encoding_state_x_position,1,P3,274,7.9357142857,-60.5252900501,-60.837177223,0.311887172844
encoding_state_x_position,1,P3,275,7.9464285714,-60.4804044863,-60.9077214914,0.427317005106
encoding_state_x_position,1,P3,276,7.9571428571,-60.4544801442,-60.8177971525,0.363317008308
encoding_state_x_position,1,P3,277,7.9678571429,-60.7605380299,-60.9193594443,0.158821414457
encoding_state_x_position,1,P3,278,7.9785714286,-60.8383352461,-60.8954219781,0.0570867320461
encoding_state_x_position,1,P3,279,7.9892857143,-60.8928222372,-60.7739005883,-0.118921648962
encoding_state_x_position,1,P3,280,8.0000000000,-61.0199248367,-60.7930584548,-0.226866381966
encoding_state_x_position,2,P1,0,5.0000000000,-51.9995573817,-51.3123335978,-0.687223783907
encoding_state_x_position,2,P1,1,5.0107142857,-52.615803206,-51.7898007919,-0.826002414146
encoding_state_x_position,2,P1,2,5.0214285714,-53.0422241583,-52.0499202265,-0.992303931858
encoding_state_x_position,2,P1,3,5.0321428571,-53.3437849078,-52.0755089333,-1.26827597447
encoding_state_x_position,2,P1,4,5.0428571429,-53.5069526999,-52.0470387498,-1.45991395018
encoding_state_x_position,2,P1,5,5.0535714286,-53.3312702802,-51.8304202944,-1.50084998584
encoding_state_x_position,2,P1,6,5.0642857143,-52.9970587662,-51.6120447787,-1.38501398749
encoding_state_x_position,2,P1,7,5.0750000000,-52.505489643,-51.3076139045,-1.19787573856
encoding_state_x_position,2,P1,8,5.0857142857,-51.9942178422,-51.0735193046,-0.920698537608
encoding_state_x_position,2,P1,9,5.0964285714,-51.5975215644,-50.8632998296,-0.734221734871
encoding_state_x_position,2,P1,10,5.1071428571,-51.3414865319,-50.8443974058,-0.49708912609
encoding_state_x_position,2,P1,11,5.1178571429,-51.1649554338,-50.8537598463,-0.311195587476
encoding_state_x_position,2,P1,12,5.1285714286,-51.1118234684,-50.8856658134,-0.226157655036
encoding_state_x_position,2,P1,13,5.1392857143,-51.0159361944,-50.850843581,-0.165092613374
encoding_state_x_position,2,P1,14,5.1500000000,-50.8113569165,-50.6596245888,-0.151732327725
encoding_state_x_position,2,P1,15,5.1607142857,-50.4795340996,-50.3007499655,-0.178784134069
encoding_state_x_position,2,P1,16,5.1714285714,-50.168990308,-49.8471799675,-0.321810340559
encoding_state_x_position,2,P1,17,5.1821428571,-49.8935868671,-49.3181424173,-0.575444449828
encoding_state_x_position,2,P1,18,5.1928571429,-49.6452099125,-48.8786682558,-0.766541656619
encoding_state_x_position,2,P1,19,5.2035714286,-49.1998923658,-48.4024873994,-0.797404966472
encoding_state_x_position,2,P1,20,5.2142857143,-48.824181688,-47.9860404734,-0.838141214602
encoding_state_x_position,2,P1,21,5.2250000000,-48.3391323279,-47.4938651033,-0.845267224563
encoding_state_x_position,2,P1,22,5.2357142857,-47.6396981173,-46.8372925848,-0.802405532474
encoding_state_x_position,2,P1,23,5.2464285714,-46.8160693571,-46.0155966929,-0.800472664191
encoding_state_x_position,2,P1,24,5.2571428571,-45.965094574,-45.2052668324,-0.759827741582
encoding_state_x_position,2,P1,25,5.2678571429,-44.9439749998,-44.2195573225,-0.724417677311
encoding_state_x_position,2,P1,26,5.2785714286,-43.7137350533,-43.0736439998,-0.640091053475
encoding_state_x_position,2,P1,27,5.2892857143,-42.4790705801,-41.9289437991,-0.550126781002
encoding_state_x_position,2,P1,28,5.3000000000,-41.3139319115,-40.7855765369,-0.528355374669
encoding_state_x_position,2,P1,29,5.3107142857,-40.3617018986,-39.8122003666,-0.549501532056
encoding_state_x_position,2,P1,30,5.3214285714,-39.4864630994,-38.9038457616,-0.582617337778
encoding_state_x_position,2,P1,31,5.3321428571,-39.0161311373,-38.3117426644,-0.704388472891
encoding_state_x_position,2,P1,32,5.3428571429,-38.9352390513,-38.1370209626,-0.798218088699
encoding_state_x_position,2,P1,33,5.3535714286,-39.203263215,-38.3964819228,-0.806781292159
encoding_state_x_position,2,P1,34,5.3642857143,-39.6912748994,-38.8934327922,-0.797842107189
encoding_state_x_position,2,P1,35,5.3750000000,-40.3420394719,-39.6289634823,-0.713075989659
encoding_state_x_position,2,P1,36,5.3857142857,-41.2185775331,-40.5810755165,-0.637502016671
encoding_state_x_position,2,P1,37,5.3964285714,-42.0216897528,-41.5131527028,-0.508537050011
encoding_state_x_position,2,P1,38,5.4071428571,-42.9210396429,-42.5230717872,-0.397967855725
encoding_state_x_position,2,P1,39,5.4178571429,-43.8896163028,-43.6507796749,-0.238836627909
encoding_state_x_position,2,P1,40,5.4285714286,-44.8586787393,-44.7322230207,-0.126455718553
encoding_state_x_position,2,P1,41,5.4392857143,-45.8883345089,-45.7639443046,-0.124390204318
encoding_state_x_position,2,P1,42,5.4500000000,-46.8403136697,-46.6652518688,-0.175061800932
encoding_state_x_position,2,P1,43,5.4607142857,-47.7552674159,-47.6732831145,-0.0819843013999
encoding_state_x_position,2,P1,44,5.4714285714,-48.4615701314,-48.2782069163,-0.183363215092
encoding_state_x_position,2,P1,45,5.4821428571,-49.2703684784,-48.9340900738,-0.336278404623
encoding_state_x_position,2,P1,46,5.4928571429,-49.9449845245,-49.5244419599,-0.420542564597
encoding_state_x_position,2,P1,47,5.5035714286,-50.713136623,-50.2327548709,-0.480381752131
encoding_state_x_position,2,P1,48,5.5142857143,-51.3578320532,-50.8806730898,-0.477158963366
encoding_state_x_position,2,P1,49,5.5250000000,-51.8193118394,-51.4083230833,-0.410988756105
encoding_state_x_position,2,P1,50,5.5357142857,-52.1255486353,-51.7637458117,-0.361802823576
encoding_state_x_position,2,P1,51,5.5464285714,-52.3181792647,-52.0469966717,-0.271182592932
encoding_state_x_position,2,P1,52,5.5571428571,-52.6295980567,-52.3807793619,-0.248818694833
encoding_state_x_position,2,P1,53,5.5678571429,-52.9144340692,-52.7582265639,-0.15620750533
encoding_state_x_position,2,P1,54,5.5785714286,-52.8253200793,-52.7489753994,-0.0763446798895
encoding_state_x_position,2,P1,55,5.5892857143,-52.5899045145,-52.582245693,-0.00765882152174
encoding_state_x_position,2,P1,56,5.6000000000,-52.2335479886,-52.3950145695,0.161466580846
encoding_state_x_position,2,P1,57,5.6107142857,-52.0073658078,-52.2405369555,0.233171147719
encoding_state_x_position,2,P1,58,5.6214285714,-51.9705058664,-52.0479995056,0.0774936391752
encoding_state_x_position,2,P1,59,5.6321428571,-52.0145444054,-52.0364711475,0.0219267420874
encoding_state_x_position,2,P1,60,5.6428571429,-52.21365693,-52.1564511157,-0.0572058143201
encoding_state_x_position,2,P1,61,5.6535714286,-52.4981920912,-52.376145989,-0.122046102298
encoding_state_x_position,2,P1,62,5.6642857143,-52.6742705143,-52.5329943814,-0.141276132922
encoding_state_x_position,2,P1,63,5.6750000000,-52.8501494398,-52.6850645487,-0.165084891154
encoding_state_x_position,2,P1,64,5.6857142857,-53.2574587056,-53.1094523337,-0.148006371896
encoding_state_x_position,2,P1,65,5.6964285714,-53.6325060038,-53.5593780234,-0.0731279804768
encoding_state_x_position,2,P1,66,5.7071428571,-53.9340310961,-53.9208465303,-0.0131845658079
encoding_state_x_position,2,P1,67,5.7178571429,-53.835531707,-53.9613410519,0.125809344898
encoding_state_x_position,2,P1,68,5.7285714286,-53.446722591,-53.6284269867,0.181704395737
